"symbol1"	"symbol2"	"CC"
"FOXM1"	"SP1"	1
"FOXM1"	"STAT3"	1
"FOXM1"	"TACC3"	0.473
"FLII"	"GNAI2"	0.635
"FLII"	"HSPB1"	0.588
"FLII"	"RPL7"	0.588
"FLII"	"RPLP2"	0.474
"FLII"	"RPS9"	0.604
"FLII"	"HDAC3"	0.743
"FLII"	"ARPC1B"	0.595
"FLII"	"MYBBP1A"	0.69
"FLII"	"NUDC"	0.876
"FRG1"	"GTF2F1"	0.558
"FRG1"	"MSN"	0.352
"FRG1"	"NPM1"	0.525
"FRG1"	"PCBP1"	0.558
"FRG1"	"PSMA4"	0.549
"FRG1"	"PSMA7"	0.518
"FRG1"	"PSMB4"	0.541
"FRG1"	"RPL4"	0.516
"FRG1"	"RPL11"	0.566
"FRG1"	"RPL18"	0.572
"FRG1"	"RPL32"	0.474
"FRG1"	"RPL36AL"	0.544
"FRG1"	"RPL37"	0.515
"FRG1"	"RPL37A"	0.47
"FRG1"	"RPS9"	0.553
"FRG1"	"RPS23"	0.591
"FRG1"	"RRM2"	0.552
"FRG1"	"SET"	0.606
"FRG1"	"SF3A2"	0.816
"FRG1"	"PIAS1"	0.677
"FRG1"	"HDAC3"	0.566
"FRG1"	"RPL14"	0.419
"FRG1"	"MTA2"	0.559
"FRG1"	"MPHOSPH6"	0.722
"FRG1"	"NUDC"	0.655
"FRG1"	"RPL35"	0.625
"FRG1"	"PSME4"	0.599
"FRG1"	"CPSF1"	0.67
"FRG1"	"EXOSC3"	0.662
"FRG1"	"LSM7"	0.672
"FRG1"	"PAF1"	0.531
"FRG1"	"CTNNBL1"	0.615
"FRG1"	"XAB2"	0.68
"FRG1"	"LSM2"	0.641
"FRG1"	"FTSJ3"	0.715
"FSHR"	"HTR4"	0.686
"FSHR"	"SCTR"	0.547
"FSHR"	"ADM2"	0.276
"FTL"	"MYOG"	0.49
"FTL"	"RPLP0"	0.682
"FTL"	"MPHOSPH6"	0.47
"NR5A1"	"PITX1"	0.856
"NR5A1"	"SMARCD3"	0.823
"NR5A1"	"SP1"	0.726
"NR5A1"	"THRA"	0.916
"NR5A1"	"PIAS1"	0.915
"NR5A1"	"THOC2"	0.802
"GATA2"	"SPI1"	0.864
"GATA2"	"STAT3"	0.854
"GATA2"	"TAL1"	0.796
"GATA2"	"HDAC3"	0.774
"GATA2"	"ZBTB32"	0.901
"GATA2"	"ZFPM1"	0.77
"GGT1"	"GCLM"	0.242
"GGT1"	"GSS"	0.607
"GGT1"	"GSTM1"	0.474
"GGT1"	"CSAD"	NA
"GJA8"	"LIM2"	0.611
"GCLM"	"GSS"	0.677
"GCLM"	"CNDP2"	0.605
"GLUD2"	"GNB2"	0.606
"GLUD2"	"GYS1"	0.606
"GLUD2"	"IDH2"	1
"GLUD2"	"MDH2"	1
"GLUD2"	"PGK1"	0.606
"GLUD2"	"PSMA4"	0.821
"GLUD2"	"PSMA7"	0.74
"GLUD2"	"PSMB4"	0.74
"GLUD2"	"PSMC4"	0.74
"GLUD2"	"RRM2"	0.606
"GLUD2"	"SDHC"	1
"GLUD2"	"ATP6V1F"	0.606
"GLUD2"	"COX5A"	0.64
"GNAI2"	"GNB1"	0.825
"GNAI2"	"GNB2"	0.718
"GNAI2"	"HCK"	0.691
"GNAI2"	"HRAS"	0.621
"GNAI2"	"KIFC1"	0.596
"GNAI2"	"MYL6"	0.74
"GNAI2"	"NPM1"	0.706
"GNAI2"	"PCBP1"	0.821
"GNAI2"	"PCBP2"	0.79
"GNAI2"	"PGK1"	0.688
"GNAI2"	"PLK1"	0.73
"GNAI2"	"PPIB"	0.65
"GNAI2"	"RPL7"	0.645
"GNAI2"	"RPLP0"	0.688
"GNAI2"	"RPS9"	0.75
"GNAI2"	"SP1"	0.469
"GNAI2"	"ZBED1"	0.431
"GNAI2"	"PTPRU"	0.457
"GNAI2"	"ARPC5"	0.671
"GNAI2"	"ARPC1B"	0.635
"GNAI2"	"RGS14"	0.701
"GNAI2"	"ARHGAP17"	0.627
"GNAI2"	"PDCL3"	0.594
"GNAI2"	"SLC44A4"	0.621
"GNAI2"	"TUBB"	0.69
"GNB1"	"GNB2"	0.799
"GNB1"	"MARS"	0.716
"GNB1"	"MSN"	0.623
"GNB1"	"NONO"	0.452
"GNB1"	"PCBP2"	0.673
"GNB1"	"PEPD"	0.49
"GNB1"	"PGK1"	0.699
"GNB1"	"PLK1"	0.413
"GNB1"	"PPIB"	0.609
"GNB1"	"PPP3CC"	0.469
"GNB1"	"PSMA7"	0.594
"GNB1"	"PSMB4"	0.602
"GNB1"	"PSMC4"	0.568
"GNB1"	"RAB5C"	0.705
"GNB1"	"RPL4"	0.638
"GNB1"	"RPL7"	0.527
"GNB1"	"RPL8"	0.511
"GNB1"	"RPL10"	0.567
"GNB1"	"RPL11"	0.661
"GNB1"	"RPL18"	0.536
"GNB1"	"RPL30"	0.636
"GNB1"	"RPL27A"	0.586
"GNB1"	"RPLP0"	0.623
"GNB1"	"RPLP2"	0.678
"GNB1"	"RPN1"	0.608
"GNB1"	"RPS2"	0.651
"GNB1"	"RPS9"	0.624
"GNB1"	"SH3GL1"	0.419
"GNB1"	"SURF4"	0.59
"GNB1"	"UGP2"	0.636
"GNB1"	"RPL14"	0.688
"GNB1"	"ATP6V1F"	0.755
"GNB1"	"ARPC5"	0.545
"GNB1"	"ARPC1B"	0.548
"GNB1"	"AGPAT1"	0.539
"GNB1"	"CAMKK2"	0.459
"GNB1"	"USP22"	0.277
"GNB1"	"HARS2"	0.499
"GNB1"	"RPL13A"	0.521
"GNB1"	"PYCR2"	0.347
"GNB1"	"SEC61A1"	0.597
"GNB1"	"VPS28"	0.737
"GNB1"	"CAB39"	0.581
"GNB1"	"PPAN"	0.317
"GNB1"	"THOC2"	0.3
"GNB1"	"UBL5"	0.413
"GNB1"	"SMAP1"	NA
"GNB1"	"YIF1B"	0.413
"GNB1"	"TRAPPC5"	0.458
"GNB1"	"TUBB"	0.544
"GNB2"	"GNL1"	0.461
"GNB2"	"GTF2H4"	0.304
"GNB2"	"MARS"	0.688
"GNB2"	"MYL6"	0.704
"GNB2"	"NONO"	0.454
"GNB2"	"PCBP1"	0.667
"GNB2"	"PGK1"	0.766
"GNB2"	"PLK1"	0.426
"GNB2"	"POR"	0.622
"GNB2"	"PPIB"	0.707
"GNB2"	"PSMA4"	0.573
"GNB2"	"PSMA7"	0.572
"GNB2"	"PSMB4"	0.578
"GNB2"	"PSMC4"	0.576
"GNB2"	"RAB5C"	0.658
"GNB2"	"RPL4"	0.71
"GNB2"	"RPL7"	0.634
"GNB2"	"RPL11"	0.647
"GNB2"	"RPLP0"	0.689
"GNB2"	"RPLP2"	0.78
"GNB2"	"RPN1"	0.607
"GNB2"	"RPS2"	0.739
"GNB2"	"RPS9"	0.693
"GNB2"	"SH3GL1"	0.427
"GNB2"	"STAT3"	0.556
"GNB2"	"STAT5A"	0.429
"GNB2"	"SURF4"	0.562
"GNB2"	"RAB11B"	0.582
"GNB2"	"ATP6V1F"	0.717
"GNB2"	"ARPC5"	0.64
"GNB2"	"ARPC1B"	0.652
"GNB2"	"PRMT5"	0.494
"GNB2"	"CAMKK2"	0.48
"GNB2"	"GABARAP"	0.515
"GNB2"	"HARS2"	0.504
"GNB2"	"RPL13A"	0.618
"GNB2"	"TIMM13"	0.359
"GNB2"	"ANAPC2"	0.422
"GNB2"	"SEC61A1"	0.6
"GNB2"	"FIS1"	0.525
"GNB2"	"VPS28"	0.699
"GNB2"	"PPAN"	0.304
"GNB2"	"LSM2"	0.403
"GNB2"	"UBL5"	0.428
"GNB2"	"SMAP1"	NA
"GNB2"	"PDCL3"	0.493
"GNB2"	"FTSJ3"	0.311
"GNB2"	"TRAPPC5"	0.45
"GNB2"	"TUBB"	0.56
"GNB2"	"POLR2J2"	0.301
"GNB2"	"TUBB2B"	0.416
"GNL1"	"P2RY11"	0.241
"GNL1"	"RANGAP1"	0.55
"GNL1"	"RPL4"	0.488
"GNL1"	"RPL7"	0.481
"GNL1"	"RPL10"	0.558
"GNL1"	"RPL11"	0.441
"GNL1"	"RPL15"	0.555
"GNL1"	"RPL30"	0.468
"GNL1"	"RPL27A"	0.461
"GNL1"	"RPL32"	0.362
"GNL1"	"RPLP0"	0.46
"GNL1"	"RPLP2"	0.323
"GNL1"	"RPS2"	0.501
"GNL1"	"RPS9"	0.485
"GNL1"	"RPS23"	0.475
"GNL1"	"EIF4G3"	0.334
"GNL1"	"RPL14"	0.367
"GNL1"	"MYBBP1A"	0.632
"GNL1"	"RPL13A"	0.452
"GNL1"	"KPNA6"	0.5
"GNL1"	"GSPT2"	0.334
"GNL1"	"CPSF1"	0.672
"GNL1"	"PRMT8"	0.287
"GNL1"	"PPAN"	0.618
"GNL1"	"SH3GLB2"	0.483
"GNL1"	"ZNF598"	NA
"GNL1"	"FTSJ3"	0.617
"GP9"	"ITGA2B"	0.519
"GP9"	"VWF"	0.184
"UTS2R"	"FFAR2"	0.906
"UTS2R"	"PLCB2"	0.356
"UTS2R"	"PLCB3"	0.34
"UTS2R"	"RGS2"	0.608
"UTS2R"	"PROK2"	0.444
"FFAR2"	"PLCB2"	0.356
"FFAR2"	"PLCB3"	0.277
"FFAR2"	"RGS2"	0.62
"FFAR2"	"PROK2"	0.235
"GRN"	"HK3"	0.68
"GRN"	"NPM1"	0.472
"GRN"	"IFI30"	0.677
"GRN"	"SEC61A1"	0.628
"GRM4"	"NPY"	0.454
"GRM4"	"CXCR4"	0.683
"GRM4"	"RGS14"	0.57
"GRM4"	"NPW"	0.305
"GSS"	"GSTM1"	0.687
"GSS"	"IRF3"	0.627
"GSS"	"MSN"	0.507
"GSS"	"CNDP2"	0.864
"GTF2F1"	"GTF2H4"	0.822
"GTF2F1"	"IRF2"	0.615
"GTF2F1"	"IRF3"	0.703
"GTF2F1"	"IRF7"	0.689
"GTF2F1"	"PCBP1"	0.611
"GTF2F1"	"PCBP2"	0.665
"GTF2F1"	"POLR2L"	0.751
"GTF2F1"	"PSMA7"	0.618
"GTF2F1"	"PSMB4"	0.637
"GTF2F1"	"SRF"	0.728
"GTF2F1"	"SF3A2"	0.632
"GTF2F1"	"HDAC3"	0.703
"GTF2F1"	"MTA2"	0.791
"GTF2F1"	"PRMT5"	0.698
"GTF2F1"	"NUDC"	0.612
"GTF2F1"	"CPSF1"	0.748
"GTF2F1"	"PAF1"	0.737
"GTF2F1"	"XAB2"	0.733
"GTF2F1"	"MUS81"	0.734
"GTF2F1"	"TUBB"	0.571
"GTF2F1"	"POLR2J2"	0.839
"GTF2H4"	"MARS"	0.549
"GTF2H4"	"NONO"	0.8
"GTF2H4"	"NPM1"	0.583
"GTF2H4"	"P2RY11"	0.217
"GTF2H4"	"POLR2L"	0.822
"GTF2H4"	"PPIB"	0.538
"GTF2H4"	"PSMA4"	0.68
"GTF2H4"	"PSMB4"	0.684
"GTF2H4"	"PSMC4"	0.65
"GTF2H4"	"RPL4"	0.553
"GTF2H4"	"RPLP2"	0.308
"GTF2H4"	"RPN1"	0.488
"GTF2H4"	"RPS2"	0.627
"GTF2H4"	"SH3GL1"	0.324
"GTF2H4"	"USP5"	0.422
"GTF2H4"	"SF3A2"	0.747
"GTF2H4"	"CLPP"	0.584
"GTF2H4"	"HDAC3"	0.698
"GTF2H4"	"ZBED1"	0.767
"GTF2H4"	"PRMT5"	0.744
"GTF2H4"	"ZNHIT1"	0.806
"GTF2H4"	"MYBBP1A"	0.74
"GTF2H4"	"POLD3"	0.803
"GTF2H4"	"RPL35"	0.567
"GTF2H4"	"USP22"	0.794
"GTF2H4"	"HARS2"	0.559
"GTF2H4"	"GSPT2"	0.375
"GTF2H4"	"TIMM13"	0.61
"GTF2H4"	"ANAPC2"	0.727
"GTF2H4"	"CPSF1"	0.829
"GTF2H4"	"PYCR2"	0.582
"GTF2H4"	"PAF1"	0.664
"GTF2H4"	"PPAN"	0.626
"GTF2H4"	"XAB2"	0.718
"GTF2H4"	"MUS81"	0.802
"GTF2H4"	"FTSJ3"	0.702
"GTF2H4"	"TRAPPC5"	0.521
"GTF2H4"	"TUBB"	0.537
"GTF2H4"	"POLR2J2"	0.839
"GYS1"	"MDH2"	0.396
"GYS1"	"UGP2"	0.594
"GYS1"	"GABARAP"	0.621
"GYS1"	"DNAJC9"	0.61
"GYS1"	"SLC44A4"	0.369
"HBD"	"HBE1"	1
"HBD"	"HBQ1"	0.815
"HBD"	"HBZ"	0.761
"HBD"	"CYGB"	0.544
"HBE1"	"HBQ1"	0.815
"HBE1"	"HBZ"	0.761
"HBZ"	"SP1"	0.41
"HCFC1"	"IRF2"	0.631
"HCFC1"	"NONO"	0.78
"HCFC1"	"SP1"	0.728
"HCFC1"	"SAP30"	0.642
"HCFC1"	"MTA1"	0.738
"HCFC1"	"MTA2"	0.824
"HCFC1"	"SIN3B"	0.674
"HCFC1"	"ANAPC2"	0.663
"HCFC1"	"SUDS3"	0.715
"HCK"	"HRAS"	0.636
"HCK"	"IL6R"	0.437
"HCK"	"IRF2"	0.717
"HCK"	"MSN"	0.629
"HCK"	"PLAUR"	0.61
"HCK"	"RPL10"	0.566
"HCK"	"SOS1"	0.662
"HCK"	"STAT3"	0.735
"HCK"	"VAV1"	0.635
"HCK"	"ADAM15"	0.469
"HCK"	"PSTPIP1"	0.729
"HCK"	"ARPC1B"	0.632
"HCK"	"TNK2"	0.634
"HCK"	"SH3BP1"	0.623
"HCK"	"ILKAP"	0.614
"HINT1"	"MDH2"	0.731
"HINT1"	"NDUFB7"	0.49
"HINT1"	"NDUFB10"	0.368
"HINT1"	"NDUFV1"	0.589
"HINT1"	"P2RY11"	0.484
"HINT1"	"PGK1"	0.614
"HINT1"	"POLR2L"	0.742
"HINT1"	"PPIB"	0.658
"HINT1"	"PSMA4"	0.773
"HINT1"	"PSMA7"	0.753
"HINT1"	"PSMB4"	0.773
"HINT1"	"PSMC4"	0.67
"HINT1"	"RPL11"	0.711
"HINT1"	"RPL32"	0.563
"HINT1"	"RPL36AL"	0.78
"HINT1"	"RPS2"	0.756
"HINT1"	"RPS9"	0.718
"HINT1"	"RPS23"	0.664
"HINT1"	"SP1"	0.561
"HINT1"	"TBCA"	0.657
"HINT1"	"UQCRC2"	0.54
"HINT1"	"CLPP"	0.531
"HINT1"	"SAP30"	0.572
"HINT1"	"HDAC3"	0.815
"HINT1"	"RPL14"	0.691
"HINT1"	"MTA2"	0.667
"HINT1"	"ATP6V1F"	0.637
"HINT1"	"NUDC"	0.681
"HINT1"	"RPL35"	0.624
"HINT1"	"DNAJC9"	0.798
"HINT1"	"RPL13A"	0.608
"HINT1"	"TXN2"	0.558
"HINT1"	"TIMM13"	0.525
"HINT1"	"UQCRQ"	0.49
"HINT1"	"CHCHD2"	0.61
"HINT1"	"LSM7"	0.629
"HINT1"	"MRPL16"	0.493
"HINT1"	"PPAN"	0.563
"HINT1"	"UBL5"	0.669
"HINT1"	"MRPL17"	0.493
"HINT1"	"MRPL21"	0.493
"HK3"	"UGP2"	0.588
"HLA-DMA"	"HLA-DQA2"	0.589
"HLA-DMA"	"HLA-DRA"	0.674
"HLA-DMA"	"HLA-DRB1"	0.715
"HLA-DMA"	"HLA-G"	0.618
"HLA-DMA"	"VAMP8"	0.622
"HLA-DMA"	"IFI30"	0.593
"HLA-DQA2"	"HLA-DRB1"	0.882
"HLA-DQA2"	"HLA-G"	0.862
"HLA-DRA"	"HLA-DRB1"	0.958
"HLA-DRB1"	"HLA-G"	0.858
"HLA-DRB1"	"IRF2"	0.346
"HLA-DRB1"	"IRF3"	0.4
"HLA-DRB1"	"IRF7"	0.552
"HLA-DRB1"	"MSN"	0.554
"HLA-DRB1"	"CXCR4"	0.66
"HLA-DRB1"	"IFI30"	0.459
"HLA-DRB1"	"OSBPL1A"	0.595
"HLA-G"	"KIR2DL1"	0.475
"HLA-G"	"SEC61A1"	0.704
"HMGN2"	"RPL4"	0.6
"HMGN2"	"RPL7"	0.603
"HMGN2"	"RPL8"	0.45
"HMGN2"	"RPLP0"	0.573
"HMGN2"	"RPLP2"	0.437
"HMGN2"	"RPS2"	0.574
"TLX1"	"PPP2R5A"	NA
"HOXC4"	"NCK2"	0.704
"HRAS"	"ITGB4"	0.399
"HRAS"	"NPM1"	0.524
"HRAS"	"PRKCG"	0.721
"HRAS"	"RAB5B"	0.658
"HRAS"	"SOS1"	0.822
"HRAS"	"STK11"	0.676
"HRAS"	"TP73"	0.669
"HRAS"	"TSC2"	0.74
"HRAS"	"VAV1"	0.765
"HRAS"	"SOCS1"	0.624
"HRAS"	"SLC9A3R2"	0.42
"HRAS"	"RASGRP2"	0.765
"HRAS"	"RABAC1"	0.529
"HRAS"	"RGS14"	0.592
"HRAS"	"FRS3"	1
"DNAJB2"	"FIS1"	0.562
"HSPB1"	"NPM1"	0.698
"HSPB1"	"PSMA4"	0.831
"HSPB1"	"PSMA7"	0.815
"HSPB1"	"PSMB4"	0.839
"HSPB1"	"PSMC4"	0.688
"HSPB1"	"STAT3"	0.666
"HSPB1"	"TNF"	0.491
"HSPB1"	"UNG"	0.55
"HSPB1"	"SQSTM1"	0.73
"HSPB1"	"PSME4"	0.708
"HTR3A"	"HTR4"	0.701
"HTR4"	"SCTR"	0.629
"HTR4"	"ADM2"	0.444
"IDH2"	"MDH2"	0.963
"IDH2"	"NDUFB10"	0.507
"IDH2"	"NDUFV1"	0.666
"IDH2"	"PEPD"	0.8
"IDH2"	"PPIB"	0.633
"IDH2"	"PSMA4"	0.662
"IDH2"	"PSMA7"	0.621
"IDH2"	"PSMC4"	0.471
"IDH2"	"RPL4"	0.576
"IDH2"	"RPL11"	0.584
"IDH2"	"RPLP0"	0.547
"IDH2"	"RPLP2"	0.541
"IDH2"	"MRPS12"	0.627
"IDH2"	"RPS2"	0.606
"IDH2"	"RPS9"	0.569
"IDH2"	"SDHC"	0.559
"IDH2"	"UGP2"	0.742
"IDH2"	"UQCRC2"	0.652
"IDH2"	"CLPP"	0.771
"IDH2"	"RPL14"	0.583
"IDH2"	"COX5A"	0.513
"IDH2"	"CCS"	0.549
"IDH2"	"RPL35"	0.457
"IDH2"	"GABARAP"	0.575
"IDH2"	"TIMM13"	0.677
"IDH2"	"FIS1"	0.549
"IDH2"	"MRPL17"	0.725
"IDH2"	"TRAPPC5"	0.536
"IDH2"	"TUBB"	0.593
"IFIT2"	"IRF2"	0.661
"IFIT2"	"IRF3"	0.844
"IFIT2"	"IRF7"	0.814
"IGF2R"	"LAMP1"	0.798
"IGF2R"	"MSN"	0.672
"IGF2R"	"PLAUR"	0.686
"IGF2R"	"RPL8"	0.543
"IGF2R"	"RPN1"	0.65
"IGF2R"	"SLC1A5"	0.525
"IGF2R"	"VAMP8"	0.8
"IGF2R"	"RPL14"	0.543
"IGF2R"	"TGOLN2"	0.82
"IGF2R"	"SEC61A1"	0.641
"IL6R"	"SOS1"	0.466
"IL6R"	"STAT3"	0.434
"IL6R"	"PIAS1"	0.18
"IL7R"	"ITGA2B"	0.628
"IL7R"	"MSN"	0.44
"IL7R"	"SPI1"	0.345
"IL7R"	"STAT3"	0.505
"IL7R"	"STAT5A"	0.359
"IL13"	"STAT4"	0.16
"INCENP"	"KIFC1"	0.673
"INCENP"	"PLK1"	0.902
"INCENP"	"RANGAP1"	0.744
"INCENP"	"TACC3"	0.668
"INCENP"	"POLD3"	0.639
"INCENP"	"NUDC"	0.677
"INCENP"	"CENPH"	0.839
"INCENP"	"TUBB"	0.648
"IRF2"	"IRF3"	0.794
"IRF2"	"IRF7"	0.751
"IRF2"	"SPI1"	0.64
"IRF2"	"CXCR4"	0.444
"IRF2"	"IFI30"	0.655
"IRF2"	"FOXK1"	0.631
"IRF2"	"IRF2BP2"	0.631
"IRF3"	"IRF7"	0.941
"IRF3"	"PITX1"	0.759
"IRF3"	"PPIB"	0.596
"IRF3"	"STAT3"	0.887
"IRF3"	"KHSRP"	0.788
"IRF3"	"SOCS1"	0.806
"IRF3"	"RIPK1"	0.631
"IRF3"	"HDAC3"	0.808
"IRF3"	"IFI30"	0.744
"IRF7"	"UBE2V1"	0.757
"IRF7"	"RIPK1"	0.712
"IRF7"	"IFI30"	0.723
"ITGA2B"	"ITGB4"	0.604
"ITGA2B"	"PF4"	0.493
"ITGA2B"	"SOS1"	0.504
"ITGA2B"	"STAT5A"	0.315
"ITGA2B"	"VWF"	0.536
"ITGA2B"	"GIT1"	0.345
"ITGB4"	"LAMA5"	0.395
"KIFC1"	"P2RY11"	0.337
"KIFC1"	"PCBP1"	0.574
"KIFC1"	"PCNT"	0.741
"KIFC1"	"PLK1"	0.737
"KIFC1"	"POLR2L"	0.555
"KIFC1"	"PPIB"	0.602
"KIFC1"	"PSMA4"	0.556
"KIFC1"	"PSMC4"	0.641
"KIFC1"	"RANGAP1"	0.579
"KIFC1"	"RPL4"	0.601
"KIFC1"	"RPL18"	0.647
"KIFC1"	"RPLP0"	0.556
"KIFC1"	"RPLP2"	0.507
"KIFC1"	"RPN1"	0.593
"KIFC1"	"RPS9"	0.595
"KIFC1"	"RRM2"	0.413
"KIFC1"	"SH3GL1"	0.338
"KIFC1"	"TBCA"	0.601
"KIFC1"	"HDAC3"	0.691
"KIFC1"	"PKMYT1"	0.723
"KIFC1"	"NUBP2"	0.413
"KIFC1"	"TACC3"	0.667
"KIFC1"	"POLD3"	0.57
"KIFC1"	"NUDC"	0.47
"KIFC1"	"TUBGCP2"	0.766
"KIFC1"	"DNAJC9"	0.566
"KIFC1"	"TIMM13"	0.512
"KIFC1"	"PPAN"	0.529
"KIFC1"	"CHTF18"	0.683
"KIFC1"	"MUS81"	0.596
"KIFC1"	"TRAPPC5"	0.456
"KIFC1"	"TUBB"	0.634
"KIFC1"	"TUBB2B"	0.768
"LAMA5"	"RAPSN"	0.224
"LAMA5"	"SPARC"	0.552
"LAMA5"	"CRTAP"	0.536
"LAMP1"	"PPIB"	0.689
"LAMP1"	"RAB5B"	0.846
"LAMP1"	"RAB5C"	0.83
"LAMP1"	"RPN1"	0.672
"LAMP1"	"SLC3A2"	0.717
"LAMP1"	"STAT3"	0.619
"LAMP1"	"VAMP8"	0.879
"LAMP1"	"GABARAP"	0.597
"LAMP1"	"SEC61A1"	0.664
"LAMP1"	"VPS37C"	0.618
"LIMK2"	"POR"	0.682
"LIMK2"	"ILKAP"	0.846
"FADS3"	"FADS2"	1
"LSS"	"POR"	0.807
"LSS"	"FADS2"	0.775
"LSS"	"AGPAT1"	0.86
"MARS"	"MDH2"	0.627
"MARS"	"NFKB2"	0.744
"MARS"	"NONO"	0.667
"MARS"	"P2RY11"	0.349
"MARS"	"PCBP1"	0.882
"MARS"	"PCBP2"	0.851
"MARS"	"PLK1"	0.615
"MARS"	"POLR2L"	0.666
"MARS"	"PSMA4"	0.792
"MARS"	"PSMA7"	0.802
"MARS"	"PSMB4"	0.829
"MARS"	"PSMC4"	0.771
"MARS"	"RANGAP1"	0.677
"MARS"	"RPL4"	0.801
"MARS"	"RPL7"	0.732
"MARS"	"RPL8"	0.611
"MARS"	"RPL10"	0.68
"MARS"	"RPL11"	0.858
"MARS"	"RPL15"	0.599
"MARS"	"RPL18"	0.708
"MARS"	"RPL30"	0.726
"MARS"	"RPL27A"	0.706
"MARS"	"RPL32"	0.688
"MARS"	"RPL36AL"	0.628
"MARS"	"RPL37"	0.568
"MARS"	"RPLP0"	0.714
"MARS"	"RPLP2"	0.769
"MARS"	"RPN1"	0.659
"MARS"	"RPS2"	0.788
"MARS"	"RPS9"	0.801
"MARS"	"RPS23"	0.709
"MARS"	"UQCRC2"	0.487
"MARS"	"CLPP"	0.566
"MARS"	"EIF4G3"	0.593
"MARS"	"RPL14"	0.793
"MARS"	"ZBED1"	0.485
"MARS"	"ATP6V1F"	0.773
"MARS"	"NUBP2"	1
"MARS"	"PRMT5"	0.706
"MARS"	"MYBBP1A"	0.81
"MARS"	"AGPAT1"	0.579
"MARS"	"NUDC"	0.739
"MARS"	"TUBGCP2"	0.668
"MARS"	"WDR6"	0.714
"MARS"	"RPL35"	0.797
"MARS"	"PDAP1"	0.605
"MARS"	"PSME4"	0.703
"MARS"	"SIN3B"	0.526
"MARS"	"HARS2"	0.692
"MARS"	"RPL13A"	0.707
"MARS"	"KPNA6"	0.772
"MARS"	"HSPBP1"	1
"MARS"	"GSPT2"	0.593
"MARS"	"TIMM13"	0.53
"MARS"	"CPSF1"	0.525
"MARS"	"PYCR2"	0.476
"MARS"	"SEC61A1"	0.644
"MARS"	"EXOSC3"	0.764
"MARS"	"PCBP3"	0.746
"MARS"	"PAF1"	0.73
"MARS"	"MRPL16"	0.462
"MARS"	"PRMT8"	0.551
"MARS"	"PPAN"	0.457
"MARS"	"EXOSC5"	0.764
"MARS"	"XAB2"	0.622
"MARS"	"THOC2"	0.529
"MARS"	"LSM2"	0.578
"MARS"	"SMAP1"	NA
"MARS"	"CHTF18"	0.772
"MARS"	"PDCL3"	0.702
"MARS"	"MUS81"	0.604
"MARS"	"ZNF598"	NA
"MARS"	"FTSJ3"	0.56
"MARS"	"TRAPPC5"	0.607
"MARS"	"TUBB"	0.669
"MARS"	"POLR2J2"	0.611
"MCL1"	"STAT3"	0.739
"MCL1"	"STAT5A"	0.604
"MCL1"	"HRK"	1
"MCL1"	"BBC3"	0.611
"MDH2"	"NDUFA3"	0.685
"MDH2"	"NDUFB7"	0.691
"MDH2"	"NDUFB10"	0.501
"MDH2"	"NDUFV1"	0.676
"MDH2"	"PCBP1"	0.649
"MDH2"	"PEPD"	0.866
"MDH2"	"PGK1"	0.517
"MDH2"	"PPIB"	0.683
"MDH2"	"PSMA4"	0.717
"MDH2"	"PSMB4"	0.71
"MDH2"	"PSMC4"	0.547
"MDH2"	"RPL4"	0.63
"MDH2"	"RPLP0"	0.598
"MDH2"	"RPLP2"	0.531
"MDH2"	"MRPS12"	0.605
"MDH2"	"RPS2"	0.67
"MDH2"	"RPS9"	0.62
"MDH2"	"SDHC"	0.583
"MDH2"	"SET"	0.649
"MDH2"	"UGP2"	0.807
"MDH2"	"UQCRC2"	0.662
"MDH2"	"CLPP"	0.771
"MDH2"	"NIPSNAP1"	1
"MDH2"	"RPL14"	0.572
"MDH2"	"COX7A2L"	0.682
"MDH2"	"RAB11B"	0.733
"MDH2"	"COX5A"	0.507
"MDH2"	"PRMT5"	0.679
"MDH2"	"NUDC"	0.565
"MDH2"	"RPL35"	0.48
"MDH2"	"PDAP1"	0.465
"MDH2"	"TXN2"	0.796
"MDH2"	"TIMM13"	0.689
"MDH2"	"UQCRQ"	0.682
"MDH2"	"CPSF1"	0.697
"MDH2"	"PYCR2"	0.826
"MDH2"	"FIS1"	0.572
"MDH2"	"CHCHD2"	0.811
"MDH2"	"VPS28"	0.69
"MDH2"	"ISYNA1"	0.475
"MDH2"	"NDUFB11"	0.685
"MDH2"	"MRPL17"	0.727
"MDH2"	"MRPS24"	0.565
"MDH2"	"PDCL3"	0.671
"MDH2"	"CHCHD4"	0.732
"MDH2"	"TUBB"	0.653
"MEF2D"	"MYOG"	0.782
"MEF2D"	"PPP3CC"	0.452
"MEF2D"	"SP1"	0.807
"MEF2D"	"HDAC3"	0.702
"MEF2D"	"PRMT5"	0.773
"MFNG"	"LHX2"	NA
"MSI1"	"PRMT8"	0.472
"MSN"	"MYL6"	0.616
"MSN"	"NPM1"	0.603
"MSN"	"PGK1"	0.597
"MSN"	"PPIB"	0.614
"MSN"	"RAB5C"	0.588
"MSN"	"RPL4"	0.653
"MSN"	"RPL7"	0.61
"MSN"	"RPL8"	0.56
"MSN"	"RPL11"	0.588
"MSN"	"RPL27A"	0.487
"MSN"	"RPLP2"	0.58
"MSN"	"RPN1"	0.488
"MSN"	"RPS2"	0.625
"MSN"	"RPS9"	0.655
"MSN"	"RPS23"	0.509
