"symbol1"	"symbol2"	"BP"
"FOXM1"	"TACC3"	0.375
"FLII"	"GNAI2"	NA
"FLII"	"HSPB1"	NA
"FLII"	"RPL7"	NA
"FLII"	"RPLP2"	NA
"FLII"	"RPS9"	NA
"FLII"	"HDAC3"	NA
"FLII"	"ARPC1B"	NA
"FLII"	"MYBBP1A"	NA
"FLII"	"NUDC"	NA
"FRG1"	"GTF2F1"	0.995
"FRG1"	"MSN"	0.451
"FRG1"	"NPM1"	0.525
"FRG1"	"PCBP1"	0.995
"FRG1"	"PSMA4"	0.219
"FRG1"	"PSMA7"	0.219
"FRG1"	"PSMB4"	0.219
"FRG1"	"RPL4"	0.72
"FRG1"	"RPL11"	0.72
"FRG1"	"RPL18"	0.72
"FRG1"	"RPL32"	0.72
"FRG1"	"RPL36AL"	NA
"FRG1"	"RPL37"	0.72
"FRG1"	"RPL37A"	0.72
"FRG1"	"RPS9"	0.72
"FRG1"	"RPS23"	0.72
"FRG1"	"RRM2"	0.336
"FRG1"	"SET"	0.722
"FRG1"	"SF3A2"	0.995
"FRG1"	"PIAS1"	0.494
"FRG1"	"HDAC3"	0.478
"FRG1"	"RPL14"	0.72
"FRG1"	"MTA2"	0.451
"FRG1"	"MPHOSPH6"	0.696
"FRG1"	"NUDC"	0.024
"FRG1"	"RPL35"	0.72
"FRG1"	"PSME4"	0.415
"FRG1"	"CPSF1"	0.995
"FRG1"	"EXOSC3"	0.722
"FRG1"	"LSM7"	0.995
"FRG1"	"PAF1"	0.727
"FRG1"	"CTNNBL1"	0.995
"FRG1"	"XAB2"	0.995
"FRG1"	"LSM2"	0.995
"FRG1"	"FTSJ3"	0.579
"FSHR"	"HTR4"	0.361
"FSHR"	"SCTR"	0.426
"FSHR"	"ADM2"	0.439
"FTL"	"MYOG"	0.077
"FTL"	"RPLP0"	0.138
"FTL"	"MPHOSPH6"	0.017
"NR5A1"	"PITX1"	0.227
"NR5A1"	"SMARCD3"	0.494
"NR5A1"	"SP1"	0.583
"NR5A1"	"THRA"	0.644
"NR5A1"	"PIAS1"	0.399
"NR5A1"	"THOC2"	0.299
"GATA2"	"SPI1"	0.628
"GATA2"	"STAT3"	0.507
"GATA2"	"TAL1"	0.598
"GATA2"	"HDAC3"	0.476
"GATA2"	"ZBTB32"	0.387
"GATA2"	"ZFPM1"	0.584
"GGT1"	"GCLM"	0.549
"GGT1"	"GSS"	0.552
"GGT1"	"GSTM1"	0.463
"GGT1"	"CSAD"	NA
"GJA8"	"LIM2"	0
"GCLM"	"GSS"	0.633
"GCLM"	"CNDP2"	1
"GLUD2"	"GNB2"	0.018
"GLUD2"	"GYS1"	0.756
"GLUD2"	"IDH2"	0.617
"GLUD2"	"MDH2"	0.669
"GLUD2"	"PGK1"	0.304
"GLUD2"	"PSMA4"	0.371
"GLUD2"	"PSMA7"	0.371
"GLUD2"	"PSMB4"	0.371
"GLUD2"	"PSMC4"	0.262
"GLUD2"	"RRM2"	0.27
"GLUD2"	"SDHC"	0.618
"GLUD2"	"ATP6V1F"	0.009
"GLUD2"	"COX5A"	0.673
"GNAI2"	"GNB1"	0.595
"GNAI2"	"GNB2"	0.6
"GNAI2"	"HCK"	0.302
"GNAI2"	"HRAS"	0.46
"GNAI2"	"KIFC1"	0.023
"GNAI2"	"MYL6"	0.015
"GNAI2"	"NPM1"	0.286
"GNAI2"	"PCBP1"	0.029
"GNAI2"	"PCBP2"	0.117
"GNAI2"	"PGK1"	0.168
"GNAI2"	"PLK1"	0.252
"GNAI2"	"PPIB"	0.193
"GNAI2"	"RPL7"	0.056
"GNAI2"	"RPLP0"	0.164
"GNAI2"	"RPS9"	0.194
"GNAI2"	"SP1"	0.23
"GNAI2"	"ZBED1"	0.44
"GNAI2"	"PTPRU"	0.267
"GNAI2"	"ARPC5"	0.223
"GNAI2"	"ARPC1B"	0.258
"GNAI2"	"RGS14"	0.412
"GNAI2"	"ARHGAP17"	0.207
"GNAI2"	"PDCL3"	0.207
"GNAI2"	"SLC44A4"	0.138
"GNAI2"	"TUBB"	0.209
"GNB1"	"GNB2"	0.6
"GNB1"	"MARS"	0.352
"GNB1"	"MSN"	0.28
"GNB1"	"NONO"	0.265
"GNB1"	"PCBP2"	0.136
"GNB1"	"PEPD"	0.037
"GNB1"	"PGK1"	0.264
"GNB1"	"PLK1"	0.144
"GNB1"	"PPIB"	0.21
"GNB1"	"PPP3CC"	0.279
"GNB1"	"PSMA7"	0.026
"GNB1"	"PSMB4"	0.026
"GNB1"	"PSMC4"	0.067
"GNB1"	"RAB5C"	0.336
"GNB1"	"RPL4"	0.063
"GNB1"	"RPL7"	0.056
"GNB1"	"RPL8"	0.061
"GNB1"	"RPL10"	0.114
"GNB1"	"RPL11"	0.179
"GNB1"	"RPL18"	0.061
"GNB1"	"RPL30"	0.147
"GNB1"	"RPL27A"	0.063
"GNB1"	"RPLP0"	0.208
"GNB1"	"RPLP2"	0.063
"GNB1"	"RPN1"	0.032
"GNB1"	"RPS2"	0.074
"GNB1"	"RPS9"	0.119
"GNB1"	"SH3GL1"	0.409
"GNB1"	"SURF4"	0.205
"GNB1"	"UGP2"	0.022
"GNB1"	"RPL14"	0.057
"GNB1"	"ATP6V1F"	0.319
"GNB1"	"ARPC5"	0.287
"GNB1"	"ARPC1B"	0.292
"GNB1"	"AGPAT1"	0.261
"GNB1"	"CAMKK2"	0.393
"GNB1"	"USP22"	0.124
"GNB1"	"HARS2"	0.026
"GNB1"	"RPL13A"	0.224
"GNB1"	"PYCR2"	0.257
"GNB1"	"SEC61A1"	0.029
"GNB1"	"VPS28"	0.069
"GNB1"	"CAB39"	0.396
"GNB1"	"PPAN"	0.026
"GNB1"	"THOC2"	0.059
"GNB1"	"UBL5"	0.08
"GNB1"	"SMAP1"	0.139
"GNB1"	"YIF1B"	0
"GNB1"	"TRAPPC5"	0.019
"GNB1"	"TUBB"	0.175
"GNB2"	"GNL1"	0.353
"GNB2"	"GTF2H4"	0.159
"GNB2"	"MARS"	0.16
"GNB2"	"MYL6"	0.013
"GNB2"	"NONO"	0.149
"GNB2"	"PCBP1"	0.029
"GNB2"	"PGK1"	0.1
"GNB2"	"PLK1"	0.088
"GNB2"	"POR"	0.128
"GNB2"	"PPIB"	0.249
"GNB2"	"PSMA4"	0.027
"GNB2"	"PSMA7"	0.027
"GNB2"	"PSMB4"	0.027
"GNB2"	"PSMC4"	0.051
"GNB2"	"RAB5C"	0.146
"GNB2"	"RPL4"	0.048
"GNB2"	"RPL7"	0.037
"GNB2"	"RPL11"	0.085
"GNB2"	"RPLP0"	0.094
"GNB2"	"RPLP2"	0.048
"GNB2"	"RPN1"	0.033
"GNB2"	"RPS2"	0.057
"GNB2"	"RPS9"	0.073
"GNB2"	"SH3GL1"	0.307
"GNB2"	"STAT3"	0.196
"GNB2"	"STAT5A"	0.151
"GNB2"	"SURF4"	0.105
"GNB2"	"RAB11B"	0.09
"GNB2"	"ATP6V1F"	0.118
"GNB2"	"ARPC5"	0.162
"GNB2"	"ARPC1B"	0.23
"GNB2"	"PRMT5"	0.119
"GNB2"	"CAMKK2"	0.205
"GNB2"	"GABARAP"	0.15
"GNB2"	"HARS2"	0.026
"GNB2"	"RPL13A"	0.109
"GNB2"	"TIMM13"	0.015
"GNB2"	"ANAPC2"	0.112
"GNB2"	"SEC61A1"	0.007
"GNB2"	"FIS1"	0.106
"GNB2"	"VPS28"	0.049
"GNB2"	"PPAN"	0.022
"GNB2"	"LSM2"	0.059
"GNB2"	"UBL5"	0.069
"GNB2"	"SMAP1"	0.117
"GNB2"	"PDCL3"	0.116
"GNB2"	"FTSJ3"	0.021
"GNB2"	"TRAPPC5"	0.017
"GNB2"	"TUBB"	0.082
"GNB2"	"POLR2J2"	NA
"GNB2"	"TUBB2B"	0.063
"GNL1"	"P2RY11"	0.423
"GNL1"	"RANGAP1"	0.061
"GNL1"	"RPL4"	0.051
"GNL1"	"RPL7"	0.041
"GNL1"	"RPL10"	0.094
"GNL1"	"RPL11"	0.118
"GNL1"	"RPL15"	0.048
"GNL1"	"RPL30"	0.146
"GNL1"	"RPL27A"	0.051
"GNL1"	"RPL32"	0.048
"GNL1"	"RPLP0"	0.137
"GNL1"	"RPLP2"	0.051
"GNL1"	"RPS2"	0.062
"GNL1"	"RPS9"	0.083
"GNL1"	"RPS23"	0.043
"GNL1"	"EIF4G3"	0.165
"GNL1"	"RPL14"	0.043
"GNL1"	"MYBBP1A"	0.258
"GNL1"	"RPL13A"	0.225
"GNL1"	"KPNA6"	0
"GNL1"	"GSPT2"	0.057
"GNL1"	"CPSF1"	0.024
"GNL1"	"PRMT8"	0.083
"GNL1"	"PPAN"	0.026
"GNL1"	"SH3GLB2"	NA
"GNL1"	"ZNF598"	0.059
"GNL1"	"FTSJ3"	0.021
"GP9"	"ITGA2B"	0.139
"GP9"	"VWF"	0.614
"UTS2R"	"FFAR2"	0.341
"UTS2R"	"PLCB2"	0.423
"UTS2R"	"PLCB3"	0.666
"UTS2R"	"RGS2"	0.556
"UTS2R"	"PROK2"	0.407
"FFAR2"	"PLCB2"	0.259
"FFAR2"	"PLCB3"	0.332
"FFAR2"	"RGS2"	0.327
"FFAR2"	"PROK2"	0.455
"GRN"	"HK3"	0.402
"GRN"	"NPM1"	0.226
"GRN"	"IFI30"	0.437
"GRN"	"SEC61A1"	0.225
"GRM4"	"NPY"	0.489
"GRM4"	"CXCR4"	0.419
"GRM4"	"RGS14"	0.452
"GRM4"	"NPW"	0.466
"GSS"	"GSTM1"	0.416
"GSS"	"IRF3"	0.312
"GSS"	"MSN"	0.141
"GSS"	"CNDP2"	1
"GTF2F1"	"GTF2H4"	0.636
"GTF2F1"	"IRF2"	0.642
"GTF2F1"	"IRF3"	0.51
"GTF2F1"	"IRF7"	0.487
"GTF2F1"	"PCBP1"	0.601
"GTF2F1"	"PCBP2"	0.604
"GTF2F1"	"POLR2L"	0.801
"GTF2F1"	"PSMA7"	0.222
"GTF2F1"	"PSMB4"	0.222
"GTF2F1"	"SRF"	0.443
"GTF2F1"	"SF3A2"	0.564
"GTF2F1"	"HDAC3"	0.403
"GTF2F1"	"MTA2"	0.393
"GTF2F1"	"PRMT5"	0.328
"GTF2F1"	"NUDC"	0.016
"GTF2F1"	"CPSF1"	0.519
"GTF2F1"	"PAF1"	0.577
"GTF2F1"	"XAB2"	0.608
"GTF2F1"	"MUS81"	0.398
"GTF2F1"	"TUBB"	0.078
"GTF2F1"	"POLR2J2"	NA
"GTF2H4"	"MARS"	0.466
"GTF2H4"	"NONO"	0.412
"GTF2H4"	"NPM1"	0.492
"GTF2H4"	"P2RY11"	0.268
"GTF2H4"	"POLR2L"	0.822
"GTF2H4"	"PPIB"	0.177
"GTF2H4"	"PSMA4"	0.257
"GTF2H4"	"PSMB4"	0.257
"GTF2H4"	"PSMC4"	0.418
"GTF2H4"	"RPL4"	0.378
"GTF2H4"	"RPLP2"	0.378
"GTF2H4"	"RPN1"	0.324
"GTF2H4"	"RPS2"	0.398
"GTF2H4"	"SH3GL1"	0.193
"GTF2H4"	"USP5"	0.246
"GTF2H4"	"SF3A2"	0.473
"GTF2H4"	"CLPP"	0.252
"GTF2H4"	"HDAC3"	0.424
"GTF2H4"	"ZBED1"	0.831
"GTF2H4"	"PRMT5"	0.372
"GTF2H4"	"ZNHIT1"	0.278
"GTF2H4"	"MYBBP1A"	0.454
"GTF2H4"	"POLD3"	0.696
"GTF2H4"	"RPL35"	0.39
"GTF2H4"	"USP22"	0.393
"GTF2H4"	"HARS2"	0.368
"GTF2H4"	"GSPT2"	0.404
"GTF2H4"	"TIMM13"	0.065
"GTF2H4"	"ANAPC2"	0.229
"GTF2H4"	"CPSF1"	0.527
"GTF2H4"	"PYCR2"	0.423
"GTF2H4"	"PAF1"	0.518
"GTF2H4"	"PPAN"	0.521
"GTF2H4"	"XAB2"	0.721
"GTF2H4"	"MUS81"	0.595
"GTF2H4"	"FTSJ3"	0.336
"GTF2H4"	"TRAPPC5"	0.099
"GTF2H4"	"TUBB"	0.173
"GTF2H4"	"POLR2J2"	NA
"GYS1"	"MDH2"	0.834
"GYS1"	"UGP2"	1
"GYS1"	"GABARAP"	0.149
"GYS1"	"DNAJC9"	0
"GYS1"	"SLC44A4"	0.27
"HBD"	"HBE1"	0.998
"HBD"	"HBQ1"	0.8
"HBD"	"HBZ"	0.8
"HBD"	"CYGB"	0.208
"HBE1"	"HBQ1"	0.8
"HBE1"	"HBZ"	0.8
"HBZ"	"SP1"	0.149
"HCFC1"	"IRF2"	0.53
"HCFC1"	"NONO"	0.363
"HCFC1"	"SP1"	0.552
"HCFC1"	"SAP30"	0.953
"HCFC1"	"MTA1"	0.484
"HCFC1"	"MTA2"	0.547
"HCFC1"	"SIN3B"	0.535
"HCFC1"	"ANAPC2"	0.332
"HCFC1"	"SUDS3"	0.545
"HCK"	"HRAS"	0.606
"HCK"	"IL6R"	0.604
"HCK"	"IRF2"	0.488
"HCK"	"MSN"	0.537
"HCK"	"PLAUR"	0.574
"HCK"	"RPL10"	0.345
"HCK"	"SOS1"	0.586
"HCK"	"STAT3"	0.565
"HCK"	"VAV1"	0.537
"HCK"	"ADAM15"	0.462
"HCK"	"PSTPIP1"	0.302
"HCK"	"ARPC1B"	0.443
"HCK"	"TNK2"	0.593
"HCK"	"SH3BP1"	0.45
"HCK"	"ILKAP"	NA
"HINT1"	"MDH2"	0.328
"HINT1"	"NDUFB7"	0.289
"HINT1"	"NDUFB10"	0.289
"HINT1"	"NDUFV1"	0.351
"HINT1"	"P2RY11"	0.346
"HINT1"	"PGK1"	0.396
"HINT1"	"POLR2L"	0.528
"HINT1"	"PPIB"	0.123
"HINT1"	"PSMA4"	0.376
"HINT1"	"PSMA7"	0.376
"HINT1"	"PSMB4"	0.376
"HINT1"	"PSMC4"	0.305
"HINT1"	"RPL11"	0.404
"HINT1"	"RPL32"	0.418
"HINT1"	"RPL36AL"	NA
"HINT1"	"RPS2"	0.42
"HINT1"	"RPS9"	0.414
"HINT1"	"RPS23"	0.375
"HINT1"	"SP1"	0.523
"HINT1"	"TBCA"	0.033
"HINT1"	"UQCRC2"	0.336
"HINT1"	"CLPP"	0.368
"HINT1"	"SAP30"	0.953
"HINT1"	"HDAC3"	0.392
"HINT1"	"RPL14"	0.379
"HINT1"	"MTA2"	0.316
"HINT1"	"ATP6V1F"	0.16
"HINT1"	"NUDC"	0.017
"HINT1"	"RPL35"	0.407
"HINT1"	"DNAJC9"	0.055
"HINT1"	"RPL13A"	0.448
"HINT1"	"TXN2"	0.48
"HINT1"	"TIMM13"	0.019
"HINT1"	"UQCRQ"	0.604
"HINT1"	"CHCHD2"	0.385
"HINT1"	"LSM7"	0.418
"HINT1"	"MRPL16"	0.331
"HINT1"	"PPAN"	0.026
"HINT1"	"UBL5"	0.333
"HINT1"	"MRPL17"	0.289
"HINT1"	"MRPL21"	0.289
"HK3"	"UGP2"	0.505
"HLA-DMA"	"HLA-DQA2"	0.67
"HLA-DMA"	"HLA-DRA"	0.713
"HLA-DMA"	"HLA-DRB1"	0.762
"HLA-DMA"	"HLA-G"	0.461
"HLA-DMA"	"VAMP8"	0.344
"HLA-DMA"	"IFI30"	0.81
"HLA-DQA2"	"HLA-DRB1"	0.927
"HLA-DQA2"	"HLA-G"	0.701
"HLA-DRA"	"HLA-DRB1"	0.88
"HLA-DRB1"	"HLA-G"	0.667
"HLA-DRB1"	"IRF2"	0.485
"HLA-DRB1"	"IRF3"	0.394
"HLA-DRB1"	"IRF7"	0.416
"HLA-DRB1"	"MSN"	0.282
"HLA-DRB1"	"CXCR4"	0.349
"HLA-DRB1"	"IFI30"	0.876
"HLA-DRB1"	"OSBPL1A"	0.441
"HLA-G"	"KIR2DL1"	0.621
"HLA-G"	"SEC61A1"	0.055
"HMGN2"	"RPL4"	0
"HMGN2"	"RPL7"	0
"HMGN2"	"RPL8"	0
"HMGN2"	"RPLP0"	0
"HMGN2"	"RPLP2"	0
"HMGN2"	"RPS2"	0
"TLX1"	"PPP2R5A"	NA
"HOXC4"	"NCK2"	0.272
"HRAS"	"ITGB4"	0.35
"HRAS"	"NPM1"	0.63
"HRAS"	"PRKCG"	0.479
"HRAS"	"RAB5B"	0.328
"HRAS"	"SOS1"	0.592
"HRAS"	"STK11"	0.599
"HRAS"	"TP73"	0.568
"HRAS"	"TSC2"	0.585
"HRAS"	"VAV1"	0.541
"HRAS"	"SOCS1"	0.488
"HRAS"	"SLC9A3R2"	0.496
"HRAS"	"RASGRP2"	0.465
"HRAS"	"RABAC1"	NA
"HRAS"	"RGS14"	0.494
"HRAS"	"FRS3"	0.437
"DNAJB2"	"FIS1"	0.372
"HSPB1"	"NPM1"	0.399
"HSPB1"	"PSMA4"	0.234
"HSPB1"	"PSMA7"	0.234
"HSPB1"	"PSMB4"	0.234
"HSPB1"	"PSMC4"	0.237
"HSPB1"	"STAT3"	0.527
"HSPB1"	"TNF"	0.582
"HSPB1"	"UNG"	0.284
"HSPB1"	"SQSTM1"	0.536
"HSPB1"	"PSME4"	0.355
"HTR3A"	"HTR4"	0.469
"HTR4"	"SCTR"	0.636
"HTR4"	"ADM2"	0.433
"IDH2"	"MDH2"	0.757
"IDH2"	"NDUFB10"	0.449
"IDH2"	"NDUFV1"	0.508
"IDH2"	"PEPD"	0.615
"IDH2"	"PPIB"	0.082
"IDH2"	"PSMA4"	0.218
"IDH2"	"PSMA7"	0.218
"IDH2"	"PSMC4"	0.228
"IDH2"	"RPL4"	0.195
"IDH2"	"RPL11"	0.146
"IDH2"	"RPLP0"	0.169
"IDH2"	"RPLP2"	0.195
"IDH2"	"MRPS12"	0.218
"IDH2"	"RPS2"	0.205
"IDH2"	"RPS9"	0.187
"IDH2"	"SDHC"	0.641
"IDH2"	"UGP2"	0.615
"IDH2"	"UQCRC2"	0.555
"IDH2"	"CLPP"	0.205
"IDH2"	"RPL14"	0.184
"IDH2"	"COX5A"	0.84
"IDH2"	"CCS"	0.13
"IDH2"	"RPL35"	0.198
"IDH2"	"GABARAP"	0.102
"IDH2"	"TIMM13"	0.012
"IDH2"	"FIS1"	0.061
"IDH2"	"MRPL17"	0.178
"IDH2"	"TRAPPC5"	0.012
"IDH2"	"TUBB"	0.02
"IFIT2"	"IRF2"	0.566
"IFIT2"	"IRF3"	0.56
"IFIT2"	"IRF7"	0.504
"IGF2R"	"LAMP1"	0.545
"IGF2R"	"MSN"	0.338
"IGF2R"	"PLAUR"	0.543
"IGF2R"	"RPL8"	0.163
"IGF2R"	"RPN1"	0.024
"IGF2R"	"SLC1A5"	0.255
"IGF2R"	"VAMP8"	0.515
"IGF2R"	"RPL14"	0.221
"IGF2R"	"TGOLN2"	0.201
"IGF2R"	"SEC61A1"	0.241
"IL6R"	"SOS1"	0.542
"IL6R"	"STAT3"	0.567
"IL6R"	"PIAS1"	0.546
"IL7R"	"ITGA2B"	0.35
"IL7R"	"MSN"	0.347
"IL7R"	"SPI1"	0.365
"IL7R"	"STAT3"	0.43
"IL7R"	"STAT5A"	0.45
"IL13"	"STAT4"	0.443
"INCENP"	"KIFC1"	0.667
"INCENP"	"PLK1"	0.363
"INCENP"	"RANGAP1"	0.013
"INCENP"	"TACC3"	0.452
"INCENP"	"POLD3"	0.101
"INCENP"	"NUDC"	0.011
"INCENP"	"CENPH"	0.019
"INCENP"	"TUBB"	0.33
"IRF2"	"IRF3"	0.647
"IRF2"	"IRF7"	0.666
"IRF2"	"SPI1"	0.597
"IRF2"	"CXCR4"	0.501
"IRF2"	"IFI30"	0.475
"IRF2"	"FOXK1"	0.33
"IRF2"	"IRF2BP2"	0.328
"IRF3"	"IRF7"	0.904
"IRF3"	"PITX1"	0.086
"IRF3"	"PPIB"	0.261
"IRF3"	"STAT3"	0.518
"IRF3"	"KHSRP"	0.439
"IRF3"	"SOCS1"	0.476
"IRF3"	"RIPK1"	0.6
"IRF3"	"HDAC3"	0.436
"IRF3"	"IFI30"	0.337
"IRF7"	"UBE2V1"	0.541
"IRF7"	"RIPK1"	0.558
"IRF7"	"IFI30"	0.349
"ITGA2B"	"ITGB4"	0.385
"ITGA2B"	"PF4"	0.408
"ITGA2B"	"SOS1"	0.378
"ITGA2B"	"STAT5A"	0.201
"ITGA2B"	"VWF"	0.393
"ITGA2B"	"GIT1"	0.194
"ITGB4"	"LAMA5"	0.623
"KIFC1"	"P2RY11"	0.019
"KIFC1"	"PCBP1"	0.025
"KIFC1"	"PCNT"	0.762
"KIFC1"	"PLK1"	0.459
"KIFC1"	"POLR2L"	0.023
"KIFC1"	"PPIB"	0.011
"KIFC1"	"PSMA4"	0.023
"KIFC1"	"PSMC4"	0.162
"KIFC1"	"RANGAP1"	0.139
"KIFC1"	"RPL4"	0.136
"KIFC1"	"RPL18"	0.123
"KIFC1"	"RPLP0"	0.237
"KIFC1"	"RPLP2"	0.136
"KIFC1"	"RPN1"	0.028
"KIFC1"	"RPS9"	0.209
"KIFC1"	"RRM2"	0.424
"KIFC1"	"SH3GL1"	0.026
"KIFC1"	"TBCA"	0.023
"KIFC1"	"HDAC3"	0.302
"KIFC1"	"PKMYT1"	0.584
"KIFC1"	"NUBP2"	0.401
"KIFC1"	"TACC3"	0.707
"KIFC1"	"POLD3"	0.216
"KIFC1"	"NUDC"	0.013
"KIFC1"	"TUBGCP2"	0.713
"KIFC1"	"DNAJC9"	0
"KIFC1"	"TIMM13"	0.299
"KIFC1"	"PPAN"	0.585
"KIFC1"	"CHTF18"	0.017
"KIFC1"	"MUS81"	0.322
"KIFC1"	"TRAPPC5"	0.452
"KIFC1"	"TUBB"	0.575
"KIFC1"	"TUBB2B"	0.749
"LAMA5"	"RAPSN"	0.108
"LAMA5"	"SPARC"	0.563
"LAMA5"	"CRTAP"	0.037
"LAMP1"	"PPIB"	0.21
"LAMP1"	"RAB5B"	0.572
"LAMP1"	"RAB5C"	0.582
"LAMP1"	"RPN1"	0.015
"LAMP1"	"SLC3A2"	0.317
"LAMP1"	"STAT3"	0.28
"LAMP1"	"VAMP8"	0.511
"LAMP1"	"GABARAP"	0.325
"LAMP1"	"SEC61A1"	0.412
"LAMP1"	"VPS37C"	0.243
"LIMK2"	"POR"	0.131
"LIMK2"	"ILKAP"	NA
"FADS3"	"FADS2"	0.797
"LSS"	"POR"	0.131
"LSS"	"FADS2"	0.385
"LSS"	"AGPAT1"	0.417
"MARS"	"MDH2"	0.271
"MARS"	"NFKB2"	0.356
"MARS"	"NONO"	0.331
"MARS"	"P2RY11"	0.332
"MARS"	"PCBP1"	0.235
"MARS"	"PCBP2"	0.283
"MARS"	"PLK1"	0.181
"MARS"	"POLR2L"	0.591
"MARS"	"PSMA4"	0.212
"MARS"	"PSMA7"	0.212
"MARS"	"PSMB4"	0.212
"MARS"	"PSMC4"	0.245
"MARS"	"RANGAP1"	0.028
"MARS"	"RPL4"	0.331
"MARS"	"RPL7"	0.422
"MARS"	"RPL8"	0.355
"MARS"	"RPL10"	0.314
"MARS"	"RPL11"	0.35
"MARS"	"RPL15"	0.355
"MARS"	"RPL18"	0.355
"MARS"	"RPL30"	0.392
"MARS"	"RPL27A"	0.331
"MARS"	"RPL32"	0.355
"MARS"	"RPL36AL"	NA
"MARS"	"RPL37"	0.331
"MARS"	"RPLP0"	0.431
"MARS"	"RPLP2"	0.331
"MARS"	"RPN1"	0.24
"MARS"	"RPS2"	0.428
"MARS"	"RPS9"	0.429
"MARS"	"RPS23"	0.342
"MARS"	"UQCRC2"	0.206
"MARS"	"CLPP"	0.18
"MARS"	"EIF4G3"	0.639
"MARS"	"RPL14"	0.404
"MARS"	"ZBED1"	0.581
"MARS"	"ATP6V1F"	0.283
"MARS"	"NUBP2"	0.128
"MARS"	"PRMT5"	0.226
"MARS"	"MYBBP1A"	0.383
"MARS"	"AGPAT1"	0.332
"MARS"	"NUDC"	0.015
"MARS"	"TUBGCP2"	0.022
"MARS"	"WDR6"	0.105
"MARS"	"RPL35"	0.403
"MARS"	"PDAP1"	0.189
"MARS"	"PSME4"	0.342
"MARS"	"SIN3B"	0.237
"MARS"	"HARS2"	0.518
"MARS"	"RPL13A"	0.486
"MARS"	"KPNA6"	0
"MARS"	"HSPBP1"	0.177
"MARS"	"GSPT2"	0.344
"MARS"	"TIMM13"	0.015
"MARS"	"CPSF1"	0.236
"MARS"	"PYCR2"	0.51
"MARS"	"SEC61A1"	0.011
"MARS"	"EXOSC3"	0.459
"MARS"	"PCBP3"	0.396
"MARS"	"PAF1"	0.369
"MARS"	"MRPL16"	0.352
"MARS"	"PRMT8"	0.244
"MARS"	"PPAN"	0.019
"MARS"	"EXOSC5"	0.472
"MARS"	"XAB2"	0.368
"MARS"	"THOC2"	0.145
"MARS"	"LSM2"	0.207
"MARS"	"SMAP1"	0.084
"MARS"	"CHTF18"	0.391
"MARS"	"PDCL3"	0.185
"MARS"	"MUS81"	0.406
"MARS"	"ZNF598"	0.255
"MARS"	"FTSJ3"	0.423
"MARS"	"TRAPPC5"	0.016
"MARS"	"TUBB"	0.1
"MARS"	"POLR2J2"	NA
"MCL1"	"STAT3"	0.516
"MCL1"	"STAT5A"	0.363
"MCL1"	"HRK"	0.464
"MCL1"	"BBC3"	0.581
"MDH2"	"NDUFA3"	0.51
"MDH2"	"NDUFB7"	0.51
"MDH2"	"NDUFB10"	0.51
"MDH2"	"NDUFV1"	0.57
"MDH2"	"PCBP1"	0.19
"MDH2"	"PEPD"	0.615
"MDH2"	"PGK1"	0.371
"MDH2"	"PPIB"	0.104
"MDH2"	"PSMA4"	0.295
"MDH2"	"PSMB4"	0.295
"MDH2"	"PSMC4"	0.296
"MDH2"	"RPL4"	0.247
"MDH2"	"RPLP0"	0.216
"MDH2"	"RPLP2"	0.247
"MDH2"	"MRPS12"	0.293
"MDH2"	"RPS2"	0.251
"MDH2"	"RPS9"	0.224
"MDH2"	"SDHC"	0.662
"MDH2"	"SET"	0.31
"MDH2"	"UGP2"	0.625
"MDH2"	"UQCRC2"	0.64
"MDH2"	"CLPP"	0.249
"MDH2"	"NIPSNAP1"	0
"MDH2"	"RPL14"	0.219
"MDH2"	"COX7A2L"	0.427
"MDH2"	"RAB11B"	0.081
"MDH2"	"COX5A"	0.882
"MDH2"	"PRMT5"	0.172
"MDH2"	"NUDC"	0.011
"MDH2"	"RPL35"	0.237
"MDH2"	"PDAP1"	0.021
"MDH2"	"TXN2"	0.475
"MDH2"	"TIMM13"	0.013
"MDH2"	"UQCRQ"	0.776
"MDH2"	"CPSF1"	0.188
"MDH2"	"PYCR2"	0.421
"MDH2"	"FIS1"	0.071
"MDH2"	"CHCHD2"	0.189
"MDH2"	"VPS28"	0.162
"MDH2"	"ISYNA1"	0.425
"MDH2"	"NDUFB11"	0.021
"MDH2"	"MRPL17"	0.236
"MDH2"	"MRPS24"	0.26
"MDH2"	"PDCL3"	0.194
"MDH2"	"CHCHD4"	0.267
"MDH2"	"TUBB"	0.023
"MEF2D"	"MYOG"	0.556
"MEF2D"	"PPP3CC"	0.131
"MEF2D"	"SP1"	0.572
"MEF2D"	"HDAC3"	0.32
"MEF2D"	"PRMT5"	0.28
"MFNG"	"LHX2"	0.355
"MSI1"	"PRMT8"	0
"MSN"	"MYL6"	0.188
"MSN"	"NPM1"	0.452
"MSN"	"PGK1"	0.302
"MSN"	"PPIB"	0.184
"MSN"	"RAB5C"	0.334
"MSN"	"RPL4"	0.225
"MSN"	"RPL7"	0.281
"MSN"	"RPL8"	0.231
"MSN"	"RPL11"	0.394
"MSN"	"RPL27A"	0.225
"MSN"	"RPLP2"	0.225
"MSN"	"RPN1"	0.088
"MSN"	"RPS2"	0.28
"MSN"	"RPS9"	0.319
"MSN"	"RPS23"	0.279
"MSN"	"SELL"	0.44
"MSN"	"SET"	0.225
"MSN"	"SPN"	0.556
"MSN"	"STAT3"	0.478
