"symbol1" "symbol2" "BP"
"GNAI2" "PLK1" 0.405
"GNAI2" "PPIB" 0.237
"GNAI2" "RPL7" 0.223
"GNAI2" "RPLP0" 0.252
"GNAI2" "RPS9" 0.336
"GNAI2" "SP1" 0.395
"GNAI2" "ZBED1" 0.633
"GNAI2" "PTPRU" 0.353
"GNAI2" "ARPC5" 0.349
"GNAI2" "ARPC1B" 0.259
"GNAI2" "RGS14" 0.501
"GNAI2" "ARHGAP17" 0.321
"GNAI2" "PDCL3" 0.273
"GNAI2" "SLC44A4" 0.173
"GNAI2" "TUBB" 0.539
"GNB1" "GNB2" 0.638
"GNB1" "MARS" 0.353
"GNB1" "MSN" 0.349
"GNB1" "NONO" 0.294
"GNB1" "PCBP2" 0.307
"GNB1" "PEPD" 0.448
"GNB1" "PGK1" 0.363
"GNB1" "PLK1" 0.334
"GNB1" "PPIB" 0.245
"GNB1" "PPP3CC" 0.21
"GNB1" "PSMA7" 0.178
"GNB1" "PSMB4" 0.178
"GNB1" "PSMC4" 0.19
"GNB1" "RAB5C" 0.331
"GNB1" "RPL4" 0.187
"GNB1" "RPL7" 0.195
"GNB1" "RPL8" 0.194
"GNB1" "RPL10" 0.274
"GNB1" "RPL11" 0.306
"GNB1" "RPL18" 0.194
"GNB1" "RPL30" 0.231
"GNB1" "RPL27A" 0.187
"GNB1" "RPLP0" 0.247
"GNB1" "RPLP2" 0.187
"GNB1" "RPN1" 0.28
"GNB1" "RPS2" 0.205
"GNB1" "RPS9" 0.255
"GNB1" "SH3GL1" 0.572
"GNB1" "SURF4" 0.267
"GNB1" "UGP2" 0.068
"GNB1" "RPL14" 0.199
"GNB1" "ATP6V1F" 0.341
"GNB1" "ARPC5" 0.347
"GNB1" "ARPC1B" 0.243
"GNB1" "AGPAT1" 0.378
"GNB1" "CAMKK2" 0.522
"GNB1" "USP22" 0.287
"GNB1" "HARS2" 0.149
"GNB1" "RPL13A" 0.29
"GNB1" "PYCR2" 0.281
"GNB1" "SEC61A1" 0.072
"GNB1" "VPS28" 0.162
"GNB1" "CAB39" 0.518
"GNB1" "PPAN" 0.189
"GNB1" "THOC2" 0.219
"GNB1" "UBL5" 0.301
"GNB1" "SMAP1" 0.259
"GNB1" "YIF1B" 0.313
"GNB1" "TRAPPC5" 0.08
"GNB1" "TUBB" 0.481
"GNB2" "GNL1" 0.582
"GNB2" "GTF2H4" 0.252
"GNB2" "MARS" 0.197
"GNB2" "MYL6" 0.109
"GNB2" "NONO" 0.29
"GNB2" "PCBP1" 0.328
"GNB2" "PGK1" 0.223
"GNB2" "PLK1" 0.215
"GNB2" "POR" 0.259
"GNB2" "PPIB" 0.282
"GNB2" "PSMA4" 0.194
"GNB2" "PSMA7" 0.194
"GNB2" "PSMB4" 0.194
"GNB2" "PSMC4" 0.222
"GNB2" "RAB5C" 0.266
"GNB2" "RPL4" 0.217
"GNB2" "RPL7" 0.171
"GNB2" "RPL11" 0.192
"GNB2" "RPLP0" 0.199
"GNB2" "RPLP2" 0.217
"GNB2" "RPN1" 0.329
"GNB2" "RPS2" 0.206
"GNB2" "RPS9" 0.231
"GNB2" "SH3GL1" 0.576
"GNB2" "STAT3" 0.305
"GNB2" "STAT5A" 0.198
"GNB2" "SURF4" 0.255
"GNB2" "RAB11B" 0.164
"GNB2" "ATP6V1F" 0.234
"GNB2" "ARPC5" 0.337
"GNB2" "ARPC1B" 0.28
"GNB2" "PRMT5" 0.158
"GNB2" "CAMKK2" 0.412
"GNB2" "GABARAP" 0.266
"GNB2" "HARS2" 0.186
"GNB2" "RPL13A" 0.23
"GNB2" "TIMM13" 0.055
"GNB2" "ANAPC2" 0.07
"GNB2" "SEC61A1" 0.035
"GNB2" "FIS1" 0.176
"GNB2" "VPS28" 0.114
"GNB2" "PPAN" 0.019
"GNB2" "LSM2" 0.2
"GNB2" "UBL5" 0.343
"GNB2" "SMAP1" 0.089
"GNB2" "PDCL3" 0.232
"GNB2" "FTSJ3" 0.007
"GNB2" "TRAPPC5" 0.092
"GNB2" "TUBB" 0.367
"GNB2" "POLR2J2" NA
"GNB2" "TUBB2B" 0.246
"GNL1" "P2RY11" 0.581
"GNL1" "RANGAP1" 0.169
"GNL1" "RPL4" 0.333
"GNL1" "RPL7" 0.303
"GNL1" "RPL10" 0.369
"GNL1" "RPL11" 0.346
"GNL1" "RPL15" 0.329
"GNL1" "RPL30" 0.347
"GNL1" "RPL27A" 0.333
"GNL1" "RPL32" 0.329
"GNL1" "RPLP0" 0.333
"GNL1" "RPLP2" 0.333
"GNL1" "RPS2" 0.335
"GNL1" "RPS9" 0.352
"GNL1" "RPS23" 0.278
"GNL1" "EIF4G3" 0.408
"GNL1" "RPL14" 0.324
"GNL1" "MYBBP1A" 0.46
"GNL1" "RPL13A" 0.408
"GNL1" "KPNA6" 0.104
"GNL1" "GSPT2" 0.29
"GNL1" "CPSF1" 0.25
"GNL1" "PRMT8" 0.371
"GNL1" "PPAN" 0.189
"GNL1" "SH3GLB2" NA
"GNL1" "ZNF598" 0.292
"GNL1" "FTSJ3" 0.109
"GP9" "ITGA2B" 0.096
"GP9" "VWF" 0.632
"UTS2R" "FFAR2" 0.463
"UTS2R" "PLCB2" 0.587
"UTS2R" "PLCB3" 0.75
"UTS2R" "RGS2" 0.579
"UTS2R" "PROK2" 0.611
"FFAR2" "PLCB2" 0.278
"FFAR2" "PLCB3" 0.303
"FFAR2" "RGS2" 0.211
"FFAR2" "PROK2" 0.455
"GRN" "HK3" 0.569
"GRN" "NPM1" 0.403
"GRN" "IFI30" 0.458
"GRN" "SEC61A1" 0.233
"GRM4" "NPY" 0.544
"GRM4" "CXCR4" 0.497
"GRM4" "RGS14" 0.474
"GRM4" "NPW" 0.541
"GSS" "GSTM1" 0.325
"GSS" "IRF3" 0.396
"GSS" "MSN" 0.216
"GSS" "CNDP2" 1
"GTF2F1" "GTF2H4" 0.698
"GTF2F1" "IRF2" 0.696
"GTF2F1" "IRF3" 0.563
"GTF2F1" "IRF7" 0.52
"GTF2F1" "PCBP1" 0.683
"GTF2F1" "PCBP2" 0.664
"GTF2F1" "POLR2L" 0.834
"GTF2F1" "PSMA7" 0.348
"GTF2F1" "PSMB4" 0.348
"GTF2F1" "SRF" 0.521
"GTF2F1" "SF3A2" 0.608
"GTF2F1" "HDAC3" 0.501
"GTF2F1" "MTA2" 0.489
"GTF2F1" "PRMT5" 0.354
"GTF2F1" "NUDC" 0.392
"GTF2F1" "CPSF1" 0.546
"GTF2F1" "PAF1" 0.619
"GTF2F1" "XAB2" 0.675
"GTF2F1" "MUS81" 0.44
"GTF2F1" "TUBB" 0.471
"GTF2F1" "POLR2J2" NA
"GTF2H4" "MARS" 0.405
"GTF2H4" "NONO" 0.433
"GTF2H4" "NPM1" 0.476
"GTF2H4" "P2RY11" 0.33
"GTF2H4" "POLR2L" 0.825
"GTF2H4" "PPIB" 0.071
"GTF2H4" "PSMA4" 0.296
"GTF2H4" "PSMB4" 0.296
"GTF2H4" "PSMC4" 0.444
"GTF2H4" "RPL4" 0.412
"GTF2H4" "RPLP2" 0.412
"GTF2H4" "RPN1" 0.472
"GTF2H4" "RPS2" 0.425
"GTF2H4" "SH3GL1" 0.416
"GTF2H4" "USP5" 0.24
"GTF2H4" "SF3A2" 0.46
"GTF2H4" "CLPP" 0.294
"GTF2H4" "HDAC3" 0.445
"GTF2H4" "ZBED1" 0.907
"GTF2H4" "PRMT5" 0.303
"GTF2H4" "ZNHIT1" 0.134
"GTF2H4" "MYBBP1A" 0.507
"GTF2H4" "POLD3" 0.662
"GTF2H4" "RPL35" 0.41
"GTF2H4" "USP22" 0.454
"GTF2H4" "HARS2" 0.396
"GTF2H4" "GSPT2" 0.407
"GTF2H4" "TIMM13" 0.038
"GTF2H4" "ANAPC2" 0.092
"GTF2H4" "CPSF1" 0.491
"GTF2H4" "PYCR2" 0.367
"GTF2H4" "PAF1" 0.528
"GTF2H4" "PPAN" 0.33
"GTF2H4" "XAB2" 0.708
"GTF2H4" "MUS81" 0.583
"GTF2H4" "FTSJ3" 0.17
"GTF2H4" "TRAPPC5" 0.084
"GTF2H4" "TUBB" 0.398
"GTF2H4" "POLR2J2" NA
"GYS1" "MDH2" 0.796
"GYS1" "UGP2" 1
"GYS1" "GABARAP" 0.098
"GYS1" "DNAJC9" 0
"GYS1" "SLC44A4" 0.074
"HBD" "HBE1" 1
"HBD" "HBQ1" 0.8
"HBD" "HBZ" 0.8
"HBD" "CYGB" 0.172
"HBE1" "HBQ1" 0.8
"HBE1" "HBZ" 0.8
"HBZ" "SP1" 0.11
"HCFC1" "IRF2" 0.597
"HCFC1" "NONO" 0.452
"HCFC1" "SP1" 0.604
"HCFC1" "SAP30" 1
"HCFC1" "MTA1" 0.558
"HCFC1" "MTA2" 0.557
"HCFC1" "SIN3B" 0.56
"HCFC1" "ANAPC2" 0.227
"HCFC1" "SUDS3" 0.576
"HCK" "HRAS" 0.643
"HCK" "IL6R" 0.576
"HCK" "IRF2" 0.552
"HCK" "MSN" 0.519
"HCK" "PLAUR" 0.623
"HCK" "RPL10" 0.379
"HCK" "SOS1" 0.633
"HCK" "STAT3" 0.59
"HCK" "VAV1" 0.564
"HCK" "ADAM15" 0.457
"HCK" "PSTPIP1" 0.516
"HCK" "ARPC1B" 0.417
"HCK" "TNK2" 0.641
"HCK" "SH3BP1" 0.453
"HCK" "ILKAP" NA
"HINT1" "MDH2" 0.365
"HINT1" "NDUFB7" 0.349
"HINT1" "NDUFB10" 0.349
"HINT1" "NDUFV1" 0.397
"HINT1" "P2RY11" 0.515
"HINT1" "PGK1" 0.522
"HINT1" "POLR2L" 0.624
"HINT1" "PPIB" 0.246
"HINT1" "PSMA4" 0.462
"HINT1" "PSMA7" 0.462
"HINT1" "PSMB4" 0.462
"HINT1" "PSMC4" 0.475
"HINT1" "RPL11" 0.517
"HINT1" "RPL32" 0.531
"HINT1" "RPL36AL" NA
"HINT1" "RPS2" 0.528
"HINT1" "RPS9" 0.545
"HINT1" "RPS23" 0.469
"HINT1" "SP1" 0.614
"HINT1" "TBCA" 0.369
"HINT1" "UQCRC2" 0.396
"HINT1" "CLPP" 0.453
"HINT1" "SAP30" 1
"HINT1" "HDAC3" 0.547
"HINT1" "RPL14" 0.505
"HINT1" "MTA2" 0.483
"HINT1" "ATP6V1F" 0.33
"HINT1" "NUDC" 0.475
"HINT1" "RPL35" 0.51
"HINT1" "DNAJC9" 0.164
"HINT1" "RPL13A" 0.53
"HINT1" "TXN2" 0.253
"HINT1" "TIMM13" 0.149
"HINT1" "UQCRQ" 0.431
"HINT1" "CHCHD2" 0.542
"HINT1" "LSM7" 0.48
"HINT1" "MRPL16" 0.426
"HINT1" "PPAN" 0.189
"HINT1" "UBL5" 0.564
"HINT1" "MRPL17" 0.346
"HINT1" "MRPL21" 0.346
"HK3" "UGP2" 0.419
"HLA-DMA" "HLA-DQA2" 0.634
"HLA-DMA" "HLA-DRA" 0.695
"HLA-DMA" "HLA-DRB1" 0.707
"HLA-DMA" "HLA-G" 0.35
"HLA-DMA" "VAMP8" 0.219
"HLA-DMA" "IFI30" 0.76
"HLA-DQA2" "HLA-DRB1" 0.922
"HLA-DQA2" "HLA-G" 0.666
"HLA-DRA" "HLA-DRB1" 0.88
"HLA-DRB1" "HLA-G" 0.588
"HLA-DRB1" "IRF2" 0.471
"HLA-DRB1" "IRF3" 0.353
"HLA-DRB1" "IRF7" 0.386
"HLA-DRB1" "MSN" 0.193
"HLA-DRB1" "CXCR4" 0.328
"HLA-DRB1" "IFI30" 0.845
"HLA-DRB1" "OSBPL1A" 0.416
"HLA-G" "KIR2DL1" 0.625
"HLA-G" "SEC61A1" 0.025
"HMGN2" "RPL4" 0
"HMGN2" "RPL7" 0
"HMGN2" "RPL8" 0
"HMGN2" "RPLP0" 0
"HMGN2" "RPLP2" 0
"HMGN2" "RPS2" 0
"TLX1" "PPP2R5A" NA
"HOXC4" "NCK2" 0.382
"HRAS" "ITGB4" 0.412
"HRAS" "NPM1" 0.616
"HRAS" "PRKCG" 0.543
"HRAS" "RAB5B" 0.338
"HRAS" "SOS1" 0.674
"HRAS" "STK11" 0.64
"HRAS" "TP73" 0.618
"HRAS" "TSC2" 0.592
"HRAS" "VAV1" 0.584
"HRAS" "SOCS1" 0.496
"HRAS" "SLC9A3R2" 0.557
"HRAS" "RASGRP2" 0.632
"HRAS" "RABAC1" NA
"HRAS" "RGS14" 0.506
"HRAS" "FRS3" 0.61
"DNAJB2" "FIS1" 0.296
"HSPB1" "NPM1" 0.452
"HSPB1" "PSMA4" 0.262
"HSPB1" "PSMA7" 0.262
"HSPB1" "PSMB4" 0.262
"HSPB1" "PSMC4" 0.264
"HSPB1" "STAT3" 0.536
"HSPB1" "TNF" 0.538
"HSPB1" "UNG" 0.3
"HSPB1" "SQSTM1" 0.557
"HSPB1" "PSME4" 0.367
"HTR3A" "HTR4" 0.662
"HTR4" "SCTR" 0.739
"HTR4" "ADM2" 0.608
"IDH2" "MDH2" 0.711
"IDH2" "NDUFB10" 0.335
"IDH2" "NDUFV1" 0.423
"IDH2" "PEPD" 0.58
"IDH2" "PPIB" 0.028
"IDH2" "PSMA4" 0.219
"IDH2" "PSMA7" 0.219
"IDH2" "PSMC4" 0.275
"IDH2" "RPL4" 0.215
"IDH2" "RPL11" 0.158
"IDH2" "RPLP0" 0.18
"IDH2" "RPLP2" 0.215
"IDH2" "MRPS12" 0.23
"IDH2" "RPS2" 0.214
"IDH2" "RPS9" 0.202
"IDH2" "SDHC" 0.603
"IDH2" "UGP2" 0.442
"IDH2" "UQCRC2" 0.467
"IDH2" "CLPP" 0.204
"IDH2" "RPL14" 0.204
"IDH2" "COX5A" 0.769
"IDH2" "CCS" 0.053
"IDH2" "RPL35" 0.199
"IDH2" "GABARAP" 0.116
"IDH2" "TIMM13" 0.001
"IDH2" "FIS1" 0.059
"IDH2" "MRPL17" 0.092
"IDH2" "TRAPPC5" 0.021
"IDH2" "TUBB" 0.216
"IFIT2" "IRF2" 0.658
"IFIT2" "IRF3" 0.583
"IFIT2" "IRF7" 0.498
"IGF2R" "LAMP1" 0.553
"IGF2R" "MSN" 0.389
"IGF2R" "PLAUR" 0.644
"IGF2R" "RPL8" 0.308
"IGF2R" "RPN1" 0.352
"IGF2R" "SLC1A5" 0.264
"IGF2R" "VAMP8" 0.521
"IGF2R" "RPL14" 0.334
"IGF2R" "TGOLN2" 0.5
"IGF2R" "SEC61A1" 0.219
"IL6R" "SOS1" 0.543
"IL6R" "STAT3" 0.54
"IL6R" "PIAS1" 0.492
"IL7R" "ITGA2B" 0.408
"IL7R" "MSN" 0.427
"IL7R" "SPI1" 0.485
"IL7R" "STAT3" 0.555
"IL7R" "STAT5A" 0.489
"IL13" "STAT4" 0.449
"INCENP" "KIFC1" 0.66
"INCENP" "PLK1" 0.372
"INCENP" "RANGAP1" 0
"INCENP" "TACC3" 0.468
"INCENP" "POLD3" 0.075
"INCENP" "NUDC" 0.273
"INCENP" "CENPH" 0
"INCENP" "TUBB" 0.448
"IRF2" "IRF3" 0.689
"IRF2" "IRF7" 0.648
"IRF2" "SPI1" 0.616
"IRF2" "CXCR4" 0.539
"IRF2" "IFI30" 0.474
"IRF2" "FOXK1" 0.559
"IRF2" "IRF2BP2" 0.132
"IRF3" "IRF7" 0.888
"IRF3" "PITX1" 0.229
"IRF3" "PPIB" 0.19
"IRF3" "STAT3" 0.499
"IRF3" "KHSRP" 0.429
"IRF3" "SOCS1" 0.423
"IRF3" "RIPK1" 0.601
"IRF3" "HDAC3" 0.469
"IRF3" "IFI30" 0.305
"IRF7" "UBE2V1" 0.56
"IRF7" "RIPK1" 0.539
"IRF7" "IFI30" 0.312
"ITGA2B" "ITGB4" 0.373
"ITGA2B" "PF4" 0.377
"ITGA2B" "SOS1" 0.371
"ITGA2B" "STAT5A" 0.146
"ITGA2B" "VWF" 0.396
"ITGA2B" "GIT1" 0.123
"ITGB4" "LAMA5" 0.681
"KIFC1" "P2RY11" 0.097
"KIFC1" "PCBP1" 0.234
"KIFC1" "PCNT" 0.743
"KIFC1" "PLK1" 0.449
"KIFC1" "POLR2L" 0.111
"KIFC1" "PPIB" 0
"KIFC1" "PSMA4" 0.073
"KIFC1" "PSMC4" 0.125
"KIFC1" "RANGAP1" 0.034
"KIFC1" "RPL4" 0.168
"KIFC1" "RPL18" 0.149
"KIFC1" "RPLP0" 0.209
"KIFC1" "RPLP2" 0.168
"KIFC1" "RPN1" 0.232
"KIFC1" "RPS9" 0.224
"KIFC1" "RRM2" 0.338
"KIFC1" "SH3GL1" 0.297
"KIFC1" "TBCA" 0.064
"KIFC1" "HDAC3" 0.324
"KIFC1" "PKMYT1" 0.595
"KIFC1" "NUBP2" 0.212
"KIFC1" "TACC3" 0.717
"KIFC1" "POLD3" 0.188
"KIFC1" "NUDC" 0.251
"KIFC1" "TUBGCP2" 0.677
"KIFC1" "DNAJC9" 0
"KIFC1" "TIMM13" 0.186
"KIFC1" "PPAN" 0.45
"KIFC1" "CHTF18" 0
"KIFC1" "MUS81" 0.3
"KIFC1" "TRAPPC5" 0.374
"KIFC1" "TUBB" 0.616
"KIFC1" "TUBB2B" 0.745
"LAMA5" "RAPSN" 0.266
"LAMA5" "SPARC" 0.614
"LAMA5" "CRTAP" 0.074
"LAMP1" "PPIB" 0.136
"LAMP1" "RAB5B" 0.523
"LAMP1" "RAB5C" 0.528
"LAMP1" "RPN1" 0.139
"LAMP1" "SLC3A2" 0.265
"LAMP1" "STAT3" 0.232
"LAMP1" "VAMP8" 0.432
"LAMP1" "GABARAP" 0.239
"LAMP1" "SEC61A1" 0.357
"LAMP1" "VPS37C" 0.213
"LIMK2" "POR" 0.312
"LIMK2" "ILKAP" NA
"FADS3" "FADS2" 0.716
"LSS" "POR" 0.139
"LSS" "FADS2" 0.251
"LSS" "AGPAT1" 0.458
"MARS" "MDH2" 0.154
"MARS" "NFKB2" 0.323
"MARS" "NONO" 0.243
"MARS" "P2RY11" 0.279
"MARS" "PCBP1" 0.341
"MARS" "PCBP2" 0.301
"MARS" "PLK1" 0.126
"MARS" "POLR2L" 0.518
"MARS" "PSMA4" 0.163
"MARS" "PSMA7" 0.163
"MARS" "PSMB4" 0.163
"MARS" "PSMC4" 0.203
"MARS" "RANGAP1" 0
"MARS" "RPL4" 0.318
"MARS" "RPL7" 0.4
"MARS" "RPL8" 0.339
"MARS" "RPL10" 0.304
"MARS" "RPL11" 0.277
"MARS" "RPL15" 0.339
"MARS" "RPL18" 0.339
"MARS" "RPL30" 0.34
"MARS" "RPL27A" 0.318
"MARS" "RPL32" 0.339
"MARS" "RPL36AL" NA
"MARS" "RPL37" 0.318
"MARS" "RPLP0" 0.355
"MARS" "RPLP2" 0.318
"MARS" "RPN1" 0.321
"MARS" "RPS2" 0.398
"MARS" "RPS9" 0.394
"MARS" "RPS23" 0.309
"MARS" "UQCRC2" 0.087
"MARS" "CLPP" 0.149
"MARS" "EIF4G3" 0.57
"MARS" "RPL14" 0.391
"MARS" "ZBED1" 0.522
"MARS" "ATP6V1F" 0.26
"MARS" "NUBP2" 0
"MARS" "PRMT5" 0.093
"MARS" "MYBBP1A" 0.329
"MARS" "AGPAT1" 0.261
"MARS" "NUDC" 0.173
"MARS" "TUBGCP2" 0.062
"MARS" "WDR6" 0.035
"MARS" "RPL35" 0.363
"MARS" "PDAP1" 0.335
"MARS" "PSME4" 0.324
"MARS" "SIN3B" 0.198
"MARS" "HARS2" 0.493
"MARS" "RPL13A" 0.417
"MARS" "KPNA6" 0
"MARS" "HSPBP1" 0.072
"MARS" "GSPT2" 0.312
"MARS" "TIMM13" 0
"MARS" "CPSF1" 0.158
"MARS" "PYCR2" 0.416
"MARS" "SEC61A1" 0
"MARS" "EXOSC3" 0.312
"MARS" "PCBP3" 0.444
"MARS" "PAF1" 0.281
"MARS" "MRPL16" 0.277
"MARS" "PRMT8" 0.245
"MARS" "PPAN" 0
"MARS" "EXOSC5" 0.355
"MARS" "XAB2" 0.346
"MARS" "THOC2" 0.113
"MARS" "LSM2" 0.162
"MARS" "SMAP1" 0
"MARS" "CHTF18" 0.014
"MARS" "PDCL3" 0.075
"MARS" "MUS81" 0.284
"MARS" "ZNF598" 0.181
"MARS" "FTSJ3" 0.319
"MARS" "TRAPPC5" 0
"MARS" "TUBB" 0.241
"MARS" "POLR2J2" NA
"MCL1" "STAT3" 0.508
"MCL1" "STAT5A" 0.334
"MCL1" "HRK" 0.435
"MCL1" "BBC3" 0.563
"MDH2" "NDUFA3" 0.418
"MDH2" "NDUFB7" 0.418
"MDH2" "NDUFB10" 0.418
"MDH2" "NDUFV1" 0.503
"MDH2" "PCBP1" 0.342
"MDH2" "PEPD" 0.58
"MDH2" "PGK1" 0.37
"MDH2" "PPIB" 0.044
"MDH2" "PSMA4" 0.286
"MDH2" "PSMB4" 0.286
"MDH2" "PSMC4" 0.325
"MDH2" "RPL4" 0.267
"MDH2" "RPLP0" 0.225
"MDH2" "RPLP2" 0.267
"MDH2" "MRPS12" 0.302
"MDH2" "RPS2" 0.261
"MDH2" "RPS9" 0.232
"MDH2" "SDHC" 0.621
"MDH2" "SET" 0.306
"MDH2" "UGP2" 0.503
"MDH2" "UQCRC2" 0.571
"MDH2" "CLPP" 0.251
"MDH2" "NIPSNAP1" 0
"MDH2" "RPL14" 0.239
"MDH2" "COX7A2L" 0.284
"MDH2" "RAB11B" 0.075
"MDH2" "COX5A" 0.837
"MDH2" "PRMT5" 0.1
"MDH2" "NUDC" 0.205
"MDH2" "RPL35" 0.24
"MDH2" "PDAP1" 0.224
"MDH2" "TXN2" 0.249
"MDH2" "TIMM13" 0
"MDH2" "UQCRQ" 0.694
"MDH2" "CPSF1" 0.141
"MDH2" "PYCR2" 0.341
"MDH2" "FIS1" 0.061
"MDH2" "CHCHD2" 0.228
"MDH2" "VPS28" 0.113
"MDH2" "ISYNA1" 0.294
"MDH2" "NDUFB11" 0
"MDH2" "MRPL17" 0.14
"MDH2" "MRPS24" 0.202
"MDH2" "PDCL3" 0.15
"MDH2" "CHCHD4" 0.113
"MDH2" "TUBB" 0.208
"MEF2D" "MYOG" 0.495
"MEF2D" "PPP3CC" 0.178
"MEF2D" "SP1" 0.555
"MEF2D" "HDAC3" 0.39
"MEF2D" "PRMT5" 0.263
"MFNG" "LHX2" 0.3
"MSI1" "PRMT8" 0.466
"MSN" "MYL6" 0.158
"MSN" "NPM1" 0.439
"MSN" "PGK1" 0.31
"MSN" "PPIB" 0.128
"MSN" "RAB5C" 0.302
"MSN" "RPL4" 0.217
"MSN" "RPL7" 0.264
"MSN" "RPL8" 0.227
"MSN" "RPL11" 0.372
"MSN" "RPL27A" 0.217
"MSN" "RPLP2" 0.217
"MSN" "RPN1" 0.236
"MSN" "RPS2" 0.268
"MSN" "RPS9" 0.307
"MSN" "RPS23" 0.247
"MSN" "SELL" 0.456
"MSN" "SET" 0.243
"MSN" "SPN" 0.559
"MSN" "STAT3" 0.453
"MSN" "STAT5A" 0.3
"MSN" "TMSB4X" 0.341
"MSN" "CXCR4" 0.427
"MSN" "STK24" 0.433
"MSN" "RPL14" 0.263
"MSN" "SLC9A3R2" 0.682
"MSN" "ARPC5" 0.398
"MSN" "ARPC1B" 0.243
"MSN" "RPL35" 0.224
"MSN" "FTSJ3" 0.08
"MSX1" "SP1" 0.242
"MSX1" "PIAS1" 0.164
"MSX1" "LHX2" 0.338
"MYL2" "MYL3" 0.804
"MYL2" "TNNI1" 0.622
"MYL2" "TNNI2" 0.66
"MYL2" "TNNT3" 0.715
"MYL2" "TPM2" 0.57
"MYL2" "TCAP" 0.688
"MYL3" "TNNI1" 0.725
"MYL3" "TNNI2" 0.716
"MYL3" "TNNT3" 0.871
"MYL3" "TPM2" 0.789
"MYL3" "TCAP" 0.558
"MYL6" "NPM1" 0.082
"MYL6" "PCBP1" 0.197
"MYL6" "PGK1" 0.218
"MYL6" "PPIB" 0.12
"MYL6" "RAB5C" 0.057
"MYL6" "RPL4" 0.055
"MYL6" "RPL7" 0.041
"MYL6" "RPL8" 0.048
"MYL6" "RPL11" 0.041
"MYL6" "RPL15" 0.048
"MYL6" "RPL18" 0.048
"MYL6" "RPL27A" 0.055
"MYL6" "RPL36AL" NA
"MYL6" "RPLP0" 0.038
"MYL6" "RPLP2" 0.055
"MYL6" "RPS2" 0.046
"MYL6" "RPS9" 0.056
"MYL6" "RPS23" 0.038
"MYL6" "TMSB4X" 0.134
"MYL6" "RBM10" NA
"MYL6" "RPL14" 0.046
"MYL6" "RAB11B" 0.035
"MYL6" "ARPC5" 0.293
"MYL6" "RPL35" 0.048
"MYL6" "GABARAP" 0.042
"MYL6" "RPL13A" 0.039
"MYL6" "TXN2" 0
"MYL6" "SEC61A1" 0
"MYL6" "VPS28" 0.015
"MYL6" "TUBB" 0.186
"MYOG" "SP1" 0.434
"MYOG" "SRF" 0.535
"MYOG" "TFAP4" 0.415
"MYOG" "PRMT5" 0.231
"MYOG" "NES" 0.271
"MYOG" "CCDC28A" NA
"MYT1" "PLK1" 0.839
"MYT1" "SIN3B" 0.839
"NDUFA3" "NDUFB7" 1
"NDUFA3" "NDUFB10" 1
"NDUFA3" "NDUFV1" 0.99
"NDUFA3" "UQCRC2" 0.699
"NDUFA3" "COX5A" 0.787
"NDUFA3" "UQCRQ" 0.792
"NDUFA3" "FIS1" 0.329
"NDUFA3" "NDUFB11" 1
"NDUFA3" "NDUFS7" 0.8
"NDUFB7" "NDUFB10" 1
"NDUFB7" "NDUFV1" 0.99
"NDUFB7" "PSMB4" 0.158
"NDUFB7" "MRPS12" 0.271
"NDUFB7" "SDHC" 0.538
"NDUFB7" "UQCRC2" 0.699
"NDUFB7" "CLPP" 0.156
"NDUFB7" "COX7A2L" 0.56
"NDUFB7" "COX5A" 0.787
"NDUFB7" "ZNHIT1" 0.228
"NDUFB7" "NUDC" 0.159
"NDUFB7" "TIMM13" 0.293
"NDUFB7" "UQCRQ" 0.792
"NDUFB7" "FIS1" 0.329
"NDUFB7" "CHCHD2" 0.458
"NDUFB7" "NDUFB11" 1
"NDUFB7" "MRPL17" 0.237
"NDUFB7" "MRPS24" 0.238
"NDUFB7" "RHOT2" 0.335
"NDUFB7" "POLR2J2" NA
"NDUFB7" "NDUFS7" 0.8
"NDUFB10" "NDUFV1" 0.99
"NDUFB10" "PSMA7" 0.158
"NDUFB10" "MRPS12" 0.271
"NDUFB10" "SDHC" 0.538
"NDUFB10" "UQCRC2" 0.699
"NDUFB10" "CLPP" 0.156
"NDUFB10" "NIPSNAP1" 0
"NDUFB10" "COX7A2L" 0.56
"NDUFB10" "ATP6V1F" 0.016
"NDUFB10" "COX5A" 0.787
"NDUFB10" "ZNHIT1" 0.228
"NDUFB10" "TXN2" 0.136
"NDUFB10" "TIMM13" 0.293
"NDUFB10" "UQCRQ" 0.792
"NDUFB10" "CHCHD2" 0.458
"NDUFB10" "NDUFB11" 1
"NDUFB10" "MRPL16" 0.238
"NDUFB10" "MRPL17" 0.237
"NDUFB10" "MRPS24" 0.238
"NDUFB10" "RHOT2" 0.335
"NDUFB10" "MRPL52" 0.295
"NDUFB10" "CHCHD4" 0.189
"NDUFB10" "NDUFS7" 0.8
"NDUFV1" "PFDN1" NA
"NDUFV1" "PGK1" 0.289
"NDUFV1" "PSMA4" 0.2
"NDUFV1" "PSMA7" 0.2
"NDUFV1" "PSMB4" 0.2
"NDUFV1" "PSMC4" 0.341
"NDUFV1" "RPL4" 0.209
"NDUFV1" "RPL8" 0.202
"NDUFV1" "RPL18" 0.202
"NDUFV1" "RPL36AL" NA
"NDUFV1" "RPLP0" 0.242
"NDUFV1" "MRPS12" 0.304
"NDUFV1" "SDHC" 0.602
"NDUFV1" "UGP2" 0.524
