"symbol1"	"symbol2"	"MF"
"FLII"	"MYBBP1A"	0.572
"FLII"	"NUDC"	0.762
"FRG1"	"GTF2F1"	0.679
"FRG1"	"MSN"	0.726
"FRG1"	"NPM1"	0.617
"FRG1"	"PCBP1"	0.826
"FRG1"	"PSMA4"	0.758
"FRG1"	"PSMA7"	0.76
"FRG1"	"PSMB4"	0.758
"FRG1"	"RPL4"	0.831
"FRG1"	"RPL11"	0.763
"FRG1"	"RPL18"	0.682
"FRG1"	"RPL32"	0.682
"FRG1"	"RPL36AL"	1
"FRG1"	"RPL37"	0.682
"FRG1"	"RPL37A"	0.831
"FRG1"	"RPS9"	0.743
"FRG1"	"RPS23"	0.831
"FRG1"	"RRM2"	0.671
"FRG1"	"SET"	0.635
"FRG1"	"SF3A2"	0.915
"FRG1"	"PIAS1"	0.566
"FRG1"	"HDAC3"	0.596
"FRG1"	"RPL14"	0.8
"FRG1"	"MTA2"	0.611
"FRG1"	"MPHOSPH6"	1
"FRG1"	"NUDC"	0.741
"FRG1"	"RPL35"	0.71
"FRG1"	"PSME4"	0.622
"FRG1"	"CPSF1"	0.771
"FRG1"	"EXOSC3"	0.808
"FRG1"	"LSM7"	0.85
"FRG1"	"PAF1"	0.719
"FRG1"	"CTNNBL1"	0.821
"FRG1"	"XAB2"	1
"FRG1"	"LSM2"	0.777
"FRG1"	"FTSJ3"	0.667
"FSHR"	"HTR4"	0.615
"FSHR"	"SCTR"	0.535
"FSHR"	"ADM2"	0.636
"FTL"	"MYOG"	0.571
"FTL"	"RPLP0"	0.557
"FTL"	"MPHOSPH6"	1
"NR5A1"	"PITX1"	0.829
"NR5A1"	"SMARCD3"	0.537
"NR5A1"	"SP1"	0.797
"NR5A1"	"THRA"	0.817
"NR5A1"	"PIAS1"	0.652
"NR5A1"	"THOC2"	0.63
"GATA2"	"SPI1"	0.86
"GATA2"	"STAT3"	0.84
"GATA2"	"TAL1"	0.875
"GATA2"	"HDAC3"	0.673
"GATA2"	"ZBTB32"	0.765
"GATA2"	"ZFPM1"	0.865
"GGT1"	"GCLM"	0.207
"GGT1"	"GSS"	0.503
"GGT1"	"GSTM1"	0.4
"GGT1"	"CSAD"	NA
"GJA8"	"LIM2"	NA
"GCLM"	"GSS"	0.331
"GCLM"	"CNDP2"	0.02
"GLUD2"	"GNB2"	0.244
"GLUD2"	"GYS1"	0.205
"GLUD2"	"IDH2"	0.179
"GLUD2"	"MDH2"	0.229
"GLUD2"	"PGK1"	0.468
"GLUD2"	"PSMA4"	0.251
"GLUD2"	"PSMA7"	0.258
"GLUD2"	"PSMB4"	0.251
"GLUD2"	"PSMC4"	0.251
"GLUD2"	"RRM2"	0.233
"GLUD2"	"SDHC"	0.155
"GLUD2"	"ATP6V1F"	0.182
"GLUD2"	"COX5A"	0.285
"GNAI2"	"GNB1"	0.794
"GNAI2"	"GNB2"	0.794
"GNAI2"	"HCK"	0.607
"GNAI2"	"HRAS"	0.828
"GNAI2"	"KIFC1"	0.617
"GNAI2"	"MYL6"	0.617
"GNAI2"	"NPM1"	0.54
"GNAI2"	"PCBP1"	0.628
"GNAI2"	"PCBP2"	0.676
"GNAI2"	"PGK1"	0.563
"GNAI2"	"PLK1"	0.634
"GNAI2"	"PPIB"	0.587
"GNAI2"	"RPL7"	0.646
"GNAI2"	"RPLP0"	0.579
"GNAI2"	"RPS9"	0.574
"GNAI2"	"SP1"	0.592
"GNAI2"	"ZBED1"	0.55
"GNAI2"	"PTPRU"	0.561
"GNAI2"	"ARPC5"	0.623
"GNAI2"	"ARPC1B"	0.623
"GNAI2"	"RGS14"	0.547
"GNAI2"	"ARHGAP17"	0.599
"GNAI2"	"PDCL3"	0.609
"GNAI2"	"SLC44A4"	0.034
"GNAI2"	"TUBB"	0.655
"GNB1"	"GNB2"	1
"GNB1"	"MARS"	0.048
"GNB1"	"MSN"	0.709
"GNB1"	"NONO"	0.655
"GNB1"	"PCBP2"	0.78
"GNB1"	"PEPD"	0.681
"GNB1"	"PGK1"	0.539
"GNB1"	"PLK1"	0.671
"GNB1"	"PPIB"	0.688
"GNB1"	"PPP3CC"	0.649
"GNB1"	"PSMA7"	0.752
"GNB1"	"PSMB4"	0.749
"GNB1"	"PSMC4"	0.831
"GNB1"	"RAB5C"	0.815
"GNB1"	"RPL4"	0.699
"GNB1"	"RPL7"	0.69
"GNB1"	"RPL8"	0.49
"GNB1"	"RPL10"	0.648
"GNB1"	"RPL11"	0.644
"GNB1"	"RPL18"	0.49
"GNB1"	"RPL30"	0.699
"GNB1"	"RPL27A"	0.699
"GNB1"	"RPLP0"	0.629
"GNB1"	"RPLP2"	0.697
"GNB1"	"RPN1"	0.664
"GNB1"	"RPS2"	0.685
"GNB1"	"RPS9"	0.618
"GNB1"	"SH3GL1"	0.737
"GNB1"	"SURF4"	1
"GNB1"	"UGP2"	0.65
"GNB1"	"RPL14"	0.688
"GNB1"	"ATP6V1F"	0.66
"GNB1"	"ARPC5"	0.736
"GNB1"	"ARPC1B"	0.736
"GNB1"	"AGPAT1"	0.665
"GNB1"	"CAMKK2"	0.451
"GNB1"	"USP22"	0.619
"GNB1"	"HARS2"	0.671
"GNB1"	"RPL13A"	0.5
"GNB1"	"PYCR2"	0.637
"GNB1"	"SEC61A1"	0.644
"GNB1"	"VPS28"	0.804
"GNB1"	"CAB39"	0.629
"GNB1"	"PPAN"	0.485
"GNB1"	"THOC2"	0.723
"GNB1"	"UBL5"	0.649
"GNB1"	"SMAP1"	NA
"GNB1"	"YIF1B"	NA
"GNB1"	"TRAPPC5"	0.775
"GNB1"	"TUBB"	0.621
"GNB2"	"GNL1"	0.375
"GNB2"	"GTF2H4"	0.676
"GNB2"	"MARS"	0.048
"GNB2"	"MYL6"	0.681
"GNB2"	"NONO"	0.655
"GNB2"	"PCBP1"	0.678
"GNB2"	"PGK1"	0.539
"GNB2"	"PLK1"	0.671
"GNB2"	"POR"	0.578
"GNB2"	"PPIB"	0.688
"GNB2"	"PSMA4"	0.749
"GNB2"	"PSMA7"	0.752
"GNB2"	"PSMB4"	0.749
"GNB2"	"PSMC4"	0.831
"GNB2"	"RAB5C"	0.815
"GNB2"	"RPL4"	0.699
"GNB2"	"RPL7"	0.69
"GNB2"	"RPL11"	0.644
"GNB2"	"RPLP0"	0.629
"GNB2"	"RPLP2"	0.697
"GNB2"	"RPN1"	0.664
"GNB2"	"RPS2"	0.685
"GNB2"	"RPS9"	0.618
"GNB2"	"SH3GL1"	0.737
"GNB2"	"STAT3"	0.64
"GNB2"	"STAT5A"	0.691
"GNB2"	"SURF4"	1
"GNB2"	"RAB11B"	0.72
"GNB2"	"ATP6V1F"	0.66
"GNB2"	"ARPC5"	0.736
"GNB2"	"ARPC1B"	0.736
"GNB2"	"PRMT5"	0.519
"GNB2"	"CAMKK2"	0.451
"GNB2"	"GABARAP"	0.657
"GNB2"	"HARS2"	0.671
"GNB2"	"RPL13A"	0.5
"GNB2"	"TIMM13"	0.379
"GNB2"	"ANAPC2"	1
"GNB2"	"SEC61A1"	0.644
"GNB2"	"FIS1"	0.764
"GNB2"	"VPS28"	0.804
"GNB2"	"PPAN"	0.485
"GNB2"	"LSM2"	0.67
"GNB2"	"UBL5"	0.649
"GNB2"	"SMAP1"	NA
"GNB2"	"PDCL3"	0.693
"GNB2"	"FTSJ3"	0.573
"GNB2"	"TRAPPC5"	0.775
"GNB2"	"TUBB"	0.621
"GNB2"	"POLR2J2"	0.156
"GNB2"	"TUBB2B"	0.661
"GNL1"	"P2RY11"	0.216
"GNL1"	"RANGAP1"	0.366
"GNL1"	"RPL4"	0.698
"GNL1"	"RPL7"	0.605
"GNL1"	"RPL10"	0.583
"GNL1"	"RPL11"	0.534
"GNL1"	"RPL15"	0.606
"GNL1"	"RPL30"	0.698
"GNL1"	"RPL27A"	0.698
"GNL1"	"RPL32"	0.739
"GNL1"	"RPLP0"	0.587
"GNL1"	"RPLP2"	0.703
"GNL1"	"RPS2"	0.493
"GNL1"	"RPS9"	0.539
"GNL1"	"RPS23"	0.698
"GNL1"	"EIF4G3"	0.437
"GNL1"	"RPL14"	0.606
"GNL1"	"MYBBP1A"	0.447
"GNL1"	"RPL13A"	0.682
"GNL1"	"KPNA6"	0.328
"GNL1"	"GSPT2"	0.419
"GNL1"	"CPSF1"	0.413
"GNL1"	"PRMT8"	0.225
"GNL1"	"PPAN"	0.455
"GNL1"	"SH3GLB2"	0.408
"GNL1"	"ZNF598"	0.4
"GNL1"	"FTSJ3"	0.378
"GP9"	"ITGA2B"	1
"GP9"	"VWF"	1
"UTS2R"	"FFAR2"	0.765
"UTS2R"	"PLCB2"	0
"UTS2R"	"PLCB3"	0.219
"UTS2R"	"RGS2"	0.251
"UTS2R"	"PROK2"	0.189
"FFAR2"	"PLCB2"	0.193
"FFAR2"	"PLCB3"	0.605
"FFAR2"	"RGS2"	0.653
"FFAR2"	"PROK2"	0.648
"GRN"	"HK3"	0.084
"GRN"	"NPM1"	0.602
"GRN"	"IFI30"	0.719
"GRN"	"SEC61A1"	0.599
"GRM4"	"NPY"	0.396
"GRM4"	"CXCR4"	0.408
"GRM4"	"RGS14"	0.241
"GRM4"	"NPW"	0.541
"GSS"	"GSTM1"	0.688
"GSS"	"IRF3"	0.676
"GSS"	"MSN"	0.608
"GSS"	"CNDP2"	0.279
"GTF2F1"	"GTF2H4"	0.586
"GTF2F1"	"IRF2"	0.653
"GTF2F1"	"IRF3"	0.73
"GTF2F1"	"IRF7"	0.648
"GTF2F1"	"PCBP1"	0.686
"GTF2F1"	"PCBP2"	0.708
"GTF2F1"	"POLR2L"	0.491
"GTF2F1"	"PSMA7"	0.625
"GTF2F1"	"PSMB4"	0.61
"GTF2F1"	"SRF"	0.612
"GTF2F1"	"SF3A2"	0.689
"GTF2F1"	"HDAC3"	0.7
"GTF2F1"	"MTA2"	0.708
"GTF2F1"	"PRMT5"	0.536
"GTF2F1"	"NUDC"	0.614
"GTF2F1"	"CPSF1"	0.647
"GTF2F1"	"PAF1"	0.66
"GTF2F1"	"XAB2"	1
"GTF2F1"	"MUS81"	0.505
"GTF2F1"	"TUBB"	0.574
"GTF2F1"	"POLR2J2"	0.082
"GTF2H4"	"MARS"	0.094
"GTF2H4"	"NONO"	0.76
"GTF2H4"	"NPM1"	0.552
"GTF2H4"	"P2RY11"	0.341
"GTF2H4"	"POLR2L"	0.602
"GTF2H4"	"PPIB"	0.569
"GTF2H4"	"PSMA4"	0.639
"GTF2H4"	"PSMB4"	0.639
"GTF2H4"	"PSMC4"	0.721
"GTF2H4"	"RPL4"	0.636
"GTF2H4"	"RPLP2"	0.604
"GTF2H4"	"RPN1"	0.632
"GTF2H4"	"RPS2"	0.628
"GTF2H4"	"SH3GL1"	0.645
"GTF2H4"	"USP5"	0.565
"GTF2H4"	"SF3A2"	0.665
"GTF2H4"	"CLPP"	0.627
"GTF2H4"	"HDAC3"	0.561
"GTF2H4"	"ZBED1"	0.707
"GTF2H4"	"PRMT5"	0.57
"GTF2H4"	"ZNHIT1"	0.593
"GTF2H4"	"MYBBP1A"	0.507
"GTF2H4"	"POLD3"	0.626
"GTF2H4"	"RPL35"	0.478
"GTF2H4"	"USP22"	0.565
"GTF2H4"	"HARS2"	0.629
"GTF2H4"	"GSPT2"	0.657
"GTF2H4"	"TIMM13"	0.315
"GTF2H4"	"ANAPC2"	1
"GTF2H4"	"CPSF1"	0.614
"GTF2H4"	"PYCR2"	0.564
"GTF2H4"	"PAF1"	0.605
"GTF2H4"	"PPAN"	0.464
"GTF2H4"	"XAB2"	1
"GTF2H4"	"MUS81"	0.502
"GTF2H4"	"FTSJ3"	0.583
"GTF2H4"	"TRAPPC5"	0.614
"GTF2H4"	"TUBB"	0.565
"GTF2H4"	"POLR2J2"	0.325
"GYS1"	"MDH2"	0.316
"GYS1"	"UGP2"	0.505
"GYS1"	"GABARAP"	0.527
"GYS1"	"DNAJC9"	0.55
"GYS1"	"SLC44A4"	0.039
"HBD"	"HBE1"	1
"HBD"	"HBQ1"	0.946
"HBD"	"HBZ"	0.946
"HBD"	"CYGB"	0.656
"HBE1"	"HBQ1"	0.946
"HBE1"	"HBZ"	0.946
"HBZ"	"SP1"	0.553
"HCFC1"	"IRF2"	0.649
"HCFC1"	"NONO"	0.664
"HCFC1"	"SP1"	0.643
"HCFC1"	"SAP30"	0.579
"HCFC1"	"MTA1"	0.627
"HCFC1"	"MTA2"	0.664
"HCFC1"	"SIN3B"	0.579
"HCFC1"	"ANAPC2"	1
"HCFC1"	"SUDS3"	0.545
"HCK"	"HRAS"	0.587
"HCK"	"IL6R"	0.484
"HCK"	"IRF2"	0.646
"HCK"	"MSN"	0.67
"HCK"	"PLAUR"	0.663
"HCK"	"RPL10"	0.598
"HCK"	"SOS1"	0.617
"HCK"	"STAT3"	0.611
"HCK"	"VAV1"	0.737
"HCK"	"ADAM15"	0.601
"HCK"	"PSTPIP1"	0.674
"HCK"	"ARPC1B"	0.61
"HCK"	"TNK2"	0.739
"HCK"	"SH3BP1"	0.607
"HCK"	"ILKAP"	1
"HINT1"	"MDH2"	0.344
"HINT1"	"NDUFB7"	0.416
"HINT1"	"NDUFB10"	0.557
"HINT1"	"NDUFV1"	0.416
"HINT1"	"P2RY11"	0.27
"HINT1"	"PGK1"	0.394
"HINT1"	"POLR2L"	0.436
"HINT1"	"PPIB"	0.389
"HINT1"	"PSMA4"	0.694
"HINT1"	"PSMA7"	0.645
"HINT1"	"PSMB4"	0.694
"HINT1"	"PSMC4"	0.694
"HINT1"	"RPL11"	0.43
"HINT1"	"RPL32"	0.355
"HINT1"	"RPL36AL"	0.68
"HINT1"	"RPS2"	0.456
"HINT1"	"RPS9"	0.414
"HINT1"	"RPS23"	0.516
"HINT1"	"SP1"	0.37
"HINT1"	"TBCA"	0.5
"HINT1"	"UQCRC2"	0.622
"HINT1"	"CLPP"	0.602
"HINT1"	"SAP30"	0.541
"HINT1"	"HDAC3"	0.453
"HINT1"	"RPL14"	0.479
"HINT1"	"MTA2"	0.397
"HINT1"	"ATP6V1F"	0.491
"HINT1"	"NUDC"	0.466
"HINT1"	"RPL35"	0.352
"HINT1"	"DNAJC9"	0.509
"HINT1"	"RPL13A"	0.352
"HINT1"	"TXN2"	0.68
"HINT1"	"TIMM13"	0.247
"HINT1"	"UQCRQ"	0.273
"HINT1"	"CHCHD2"	0.53
"HINT1"	"LSM7"	0.462
"HINT1"	"MRPL16"	0.178
"HINT1"	"PPAN"	0.325
"HINT1"	"UBL5"	0.453
"HINT1"	"MRPL17"	0.29
"HINT1"	"MRPL21"	0.355
"HK3"	"UGP2"	0.084
"HLA-DMA"	"HLA-DQA2"	0
"HLA-DMA"	"HLA-DRA"	1
"HLA-DMA"	"HLA-DRB1"	1
"HLA-DMA"	"HLA-G"	0.249
"HLA-DMA"	"VAMP8"	0.249
"HLA-DMA"	"IFI30"	0.249
"HLA-DQA2"	"HLA-DRB1"	0
"HLA-DQA2"	"HLA-G"	0.118
"HLA-DRA"	"HLA-DRB1"	0.719
"HLA-DRB1"	"HLA-G"	0.399
"HLA-DRB1"	"IRF2"	0.15
"HLA-DRB1"	"IRF3"	0.099
"HLA-DRB1"	"IRF7"	0.157
"HLA-DRB1"	"MSN"	0.126
"HLA-DRB1"	"CXCR4"	0.063
"HLA-DRB1"	"IFI30"	0.22
"HLA-DRB1"	"OSBPL1A"	0.116
"HLA-G"	"KIR2DL1"	0.746
"HLA-G"	"SEC61A1"	0.678
"HMGN2"	"RPL4"	0.881
"HMGN2"	"RPL7"	0.853
"HMGN2"	"RPL8"	0.78
"HMGN2"	"RPLP0"	0.806
"HMGN2"	"RPLP2"	0.78
"HMGN2"	"RPS2"	0.786
"TLX1"	"PPP2R5A"	0.605
"HOXC4"	"NCK2"	0.54
"HRAS"	"ITGB4"	0.569
"HRAS"	"NPM1"	0.544
"HRAS"	"PRKCG"	0.299
"HRAS"	"RAB5B"	0.86
"HRAS"	"SOS1"	0.609
"HRAS"	"STK11"	0.646
"HRAS"	"TP73"	0.61
"HRAS"	"TSC2"	0.609
"HRAS"	"VAV1"	0.585
"HRAS"	"SOCS1"	0.516
"HRAS"	"SLC9A3R2"	0.712
"HRAS"	"RASGRP2"	0.443
"HRAS"	"RABAC1"	0.667
"HRAS"	"RGS14"	0.548
"HRAS"	"FRS3"	0.631
"DNAJB2"	"FIS1"	0.625
"HSPB1"	"NPM1"	0.686
"HSPB1"	"PSMA4"	0.608
"HSPB1"	"PSMA7"	0.679
"HSPB1"	"PSMB4"	0.608
"HSPB1"	"PSMC4"	0.608
"HSPB1"	"STAT3"	0.715
"HSPB1"	"TNF"	0.688
"HSPB1"	"UNG"	0.545
"HSPB1"	"SQSTM1"	0.765
"HSPB1"	"PSME4"	0.554
"HTR3A"	"HTR4"	0.419
"HTR4"	"SCTR"	0.548
"HTR4"	"ADM2"	0.275
"IDH2"	"MDH2"	0.348
"IDH2"	"NDUFB10"	0.444
"IDH2"	"NDUFV1"	0.172
"IDH2"	"PEPD"	0.391
"IDH2"	"PPIB"	0.292
"IDH2"	"PSMA4"	0.431
"IDH2"	"PSMA7"	0.552
"IDH2"	"PSMC4"	0.431
"IDH2"	"RPL4"	0.412
"IDH2"	"RPL11"	0.347
"IDH2"	"RPLP0"	0.353
"IDH2"	"RPLP2"	0.412
"IDH2"	"MRPS12"	0.412
"IDH2"	"RPS2"	0.365
"IDH2"	"RPS9"	0.319
"IDH2"	"SDHC"	0.116
"IDH2"	"UGP2"	0.519
"IDH2"	"UQCRC2"	0.402
"IDH2"	"CLPP"	0.413
"IDH2"	"RPL14"	0.398
"IDH2"	"COX5A"	0.421
"IDH2"	"CCS"	0.363
"IDH2"	"RPL35"	0.246
"IDH2"	"GABARAP"	0.351
"IDH2"	"TIMM13"	0.297
"IDH2"	"FIS1"	0.493
"IDH2"	"MRPL17"	0.211
"IDH2"	"TRAPPC5"	0.429
"IDH2"	"TUBB"	0.333
"IFIT2"	"IRF2"	0.782
"IFIT2"	"IRF3"	0.725
"IFIT2"	"IRF7"	0.792
"IGF2R"	"LAMP1"	0.503
"IGF2R"	"MSN"	0.523
"IGF2R"	"PLAUR"	0.611
"IGF2R"	"RPL8"	0.26
"IGF2R"	"RPN1"	0.471
"IGF2R"	"SLC1A5"	0.515
"IGF2R"	"VAMP8"	0.451
"IGF2R"	"RPL14"	0.497
"IGF2R"	"TGOLN2"	1
"IGF2R"	"SEC61A1"	0.443
"IL6R"	"SOS1"	0.495
"IL6R"	"STAT3"	0.558
"IL6R"	"PIAS1"	0.438
"IL7R"	"ITGA2B"	0.604
"IL7R"	"MSN"	0.595
"IL7R"	"SPI1"	0.522
"IL7R"	"STAT3"	0.586
"IL7R"	"STAT5A"	0.576
"IL13"	"STAT4"	1
"INCENP"	"KIFC1"	0.648
"INCENP"	"PLK1"	1
"INCENP"	"RANGAP1"	1
"INCENP"	"TACC3"	1
"INCENP"	"POLD3"	1
"INCENP"	"NUDC"	1
"INCENP"	"CENPH"	1
"INCENP"	"TUBB"	1
"IRF2"	"IRF3"	0.909
"IRF2"	"IRF7"	0.957
"IRF2"	"SPI1"	0.844
"IRF2"	"CXCR4"	0.51
"IRF2"	"IFI30"	0.682
"IRF2"	"FOXK1"	0.953
"IRF2"	"IRF2BP2"	0.871
"IRF3"	"IRF7"	0.895
"IRF3"	"PITX1"	0.893
"IRF3"	"PPIB"	0.633
"IRF3"	"STAT3"	0.881
"IRF3"	"KHSRP"	0.701
"IRF3"	"SOCS1"	0.585
"IRF3"	"RIPK1"	0.654
"IRF3"	"HDAC3"	0.645
"IRF3"	"IFI30"	0.653
"IRF7"	"UBE2V1"	0.669
"IRF7"	"RIPK1"	0.595
"IRF7"	"IFI30"	0.677
"ITGA2B"	"ITGB4"	0.652
"ITGA2B"	"PF4"	0.659
"ITGA2B"	"SOS1"	0.709
"ITGA2B"	"STAT5A"	0.754
"ITGA2B"	"VWF"	0.674
"ITGA2B"	"GIT1"	1
"ITGB4"	"LAMA5"	0.501
"KIFC1"	"P2RY11"	0.228
"KIFC1"	"PCBP1"	0.534
"KIFC1"	"PCNT"	0.648
"KIFC1"	"PLK1"	0.61
"KIFC1"	"POLR2L"	0.397
"KIFC1"	"PPIB"	0.434
"KIFC1"	"PSMA4"	0.61
"KIFC1"	"PSMC4"	0.771
"KIFC1"	"RANGAP1"	0.45
"KIFC1"	"RPL4"	0.526
"KIFC1"	"RPL18"	0.395
"KIFC1"	"RPLP0"	0.479
"KIFC1"	"RPLP2"	0.482
"KIFC1"	"RPN1"	0.523
"KIFC1"	"RPS9"	0.456
"KIFC1"	"RRM2"	0.463
"KIFC1"	"SH3GL1"	0.488
"KIFC1"	"TBCA"	0.528
"KIFC1"	"HDAC3"	0.373
"KIFC1"	"PKMYT1"	0.573
"KIFC1"	"NUBP2"	0.591
"KIFC1"	"TACC3"	0.648
"KIFC1"	"POLD3"	0.491
"KIFC1"	"NUDC"	0.456
"KIFC1"	"TUBGCP2"	0.544
"KIFC1"	"DNAJC9"	0.488
"KIFC1"	"TIMM13"	0.298
"KIFC1"	"PPAN"	0.434
"KIFC1"	"CHTF18"	0.602
"KIFC1"	"MUS81"	0.453
"KIFC1"	"TRAPPC5"	0.48
"KIFC1"	"TUBB"	0.439
"KIFC1"	"TUBB2B"	0.518
"LAMA5"	"RAPSN"	0.236
"LAMA5"	"SPARC"	0.363
"LAMA5"	"CRTAP"	0.807
"LAMP1"	"PPIB"	0.631
"LAMP1"	"RAB5B"	0.665
"LAMP1"	"RAB5C"	0.724
"LAMP1"	"RPN1"	0.737
"LAMP1"	"SLC3A2"	0.618
"LAMP1"	"STAT3"	0.668
"LAMP1"	"VAMP8"	0.737
"LAMP1"	"GABARAP"	0.734
"LAMP1"	"SEC61A1"	0.623
"LAMP1"	"VPS37C"	0.822
"LIMK2"	"POR"	0.563
"LIMK2"	"ILKAP"	1
"FADS3"	"FADS2"	NA
"LSS"	"POR"	0.086
"LSS"	"FADS2"	0
"LSS"	"AGPAT1"	0.028
"MARS"	"MDH2"	0
"MARS"	"NFKB2"	0.048
"MARS"	"NONO"	0.048
"MARS"	"P2RY11"	0
"MARS"	"PCBP1"	0.048
"MARS"	"PCBP2"	0.048
"MARS"	"PLK1"	0.123
"MARS"	"POLR2L"	0.048
"MARS"	"PSMA4"	0.048
"MARS"	"PSMA7"	0.048
"MARS"	"PSMB4"	0.048
"MARS"	"PSMC4"	0.048
"MARS"	"RANGAP1"	0.048
"MARS"	"RPL4"	0.048
"MARS"	"RPL7"	0.048
"MARS"	"RPL8"	0
"MARS"	"RPL10"	0.048
"MARS"	"RPL11"	0.048
"MARS"	"RPL15"	0.048
"MARS"	"RPL18"	0
"MARS"	"RPL30"	0.048
"MARS"	"RPL27A"	0.048
"MARS"	"RPL32"	0
"MARS"	"RPL36AL"	0.048
"MARS"	"RPL37"	0
"MARS"	"RPLP0"	0.048
"MARS"	"RPLP2"	0.048
"MARS"	"RPN1"	0.048
"MARS"	"RPS2"	0.048
"MARS"	"RPS9"	0.048
"MARS"	"RPS23"	0.048
"MARS"	"UQCRC2"	0.048
"MARS"	"CLPP"	0.083
"MARS"	"EIF4G3"	0
"MARS"	"RPL14"	0.048
"MARS"	"ZBED1"	0.048
"MARS"	"ATP6V1F"	0.048
"MARS"	"NUBP2"	0.048
"MARS"	"PRMT5"	0.048
"MARS"	"MYBBP1A"	0
"MARS"	"AGPAT1"	0.048
"MARS"	"NUDC"	0.048
"MARS"	"TUBGCP2"	0.048
"MARS"	"WDR6"	0.048
"MARS"	"RPL35"	0
"MARS"	"PDAP1"	0
"MARS"	"PSME4"	0.048
"MARS"	"SIN3B"	0.048
"MARS"	"HARS2"	0.495
"MARS"	"RPL13A"	0
"MARS"	"KPNA6"	0.048
"MARS"	"HSPBP1"	0.048
"MARS"	"GSPT2"	0.048
"MARS"	"TIMM13"	0
"MARS"	"CPSF1"	0.048
"MARS"	"PYCR2"	0.048
"MARS"	"SEC61A1"	0.048
"MARS"	"EXOSC3"	0.048
"MARS"	"PCBP3"	0
"MARS"	"PAF1"	0.048
"MARS"	"MRPL16"	0
"MARS"	"PRMT8"	0.048
"MARS"	"PPAN"	0
"MARS"	"EXOSC5"	0.048
"MARS"	"XAB2"	0.048
"MARS"	"THOC2"	0.048
"MARS"	"LSM2"	0.048
"MARS"	"SMAP1"	NA
"MARS"	"CHTF18"	0.048
"MARS"	"PDCL3"	0.048
"MARS"	"MUS81"	0.048
"MARS"	"ZNF598"	0.048
"MARS"	"FTSJ3"	0.048
"MARS"	"TRAPPC5"	0.048
"MARS"	"TUBB"	0.048
"MARS"	"POLR2J2"	0
"MCL1"	"STAT3"	0.658
"MCL1"	"STAT5A"	0.619
"MCL1"	"HRK"	1
"MCL1"	"BBC3"	0.616
"MDH2"	"NDUFA3"	0.172
"MDH2"	"NDUFB7"	0.172
"MDH2"	"NDUFB10"	0.442
"MDH2"	"NDUFV1"	0.172
"MDH2"	"PCBP1"	0.647
"MDH2"	"PEPD"	0.386
"MDH2"	"PGK1"	0.375
"MDH2"	"PPIB"	0.405
"MDH2"	"PSMA4"	0.453
"MDH2"	"PSMB4"	0.453
"MDH2"	"PSMC4"	0.453
"MDH2"	"RPL4"	0.601
"MDH2"	"RPLP0"	0.572
"MDH2"	"RPLP2"	0.43
"MDH2"	"MRPS12"	0.601
"MDH2"	"RPS2"	0.535
"MDH2"	"RPS9"	0.539
"MDH2"	"SDHC"	0.259
"MDH2"	"SET"	0.332
"MDH2"	"UGP2"	0.397
"MDH2"	"UQCRC2"	0.417
"MDH2"	"CLPP"	0.352
"MDH2"	"NIPSNAP1"	0.712
"MDH2"	"RPL14"	0.555
"MDH2"	"COX7A2L"	NA
"MDH2"	"RAB11B"	0.397
"MDH2"	"COX5A"	0.415
"MDH2"	"PRMT5"	0.293
"MDH2"	"NUDC"	0.416
"MDH2"	"RPL35"	0.613
"MDH2"	"PDAP1"	1
"MDH2"	"TXN2"	0.712
"MDH2"	"TIMM13"	0.236
"MDH2"	"UQCRQ"	0.029
"MDH2"	"CPSF1"	0.51
"MDH2"	"PYCR2"	0.375
"MDH2"	"FIS1"	0.506
"MDH2"	"CHCHD2"	0.56
"MDH2"	"VPS28"	0.429
"MDH2"	"ISYNA1"	0.375
"MDH2"	"NDUFB11"	0.712
"MDH2"	"MRPL17"	0.256
"MDH2"	"MRPS24"	0.554
"MDH2"	"PDCL3"	0.4
"MDH2"	"CHCHD4"	0.409
"MDH2"	"TUBB"	0.372
"MEF2D"	"MYOG"	0.884
"MEF2D"	"PPP3CC"	0.57
"MEF2D"	"SP1"	0.864
"MEF2D"	"HDAC3"	0.63
"MEF2D"	"PRMT5"	0.534
"MFNG"	"LHX2"	0.147
"MSI1"	"PRMT8"	0.712
"MSN"	"MYL6"	0.627
"MSN"	"NPM1"	0.608
"MSN"	"PGK1"	0.565
"MSN"	"PPIB"	0.631
"MSN"	"RAB5C"	0.649
"MSN"	"RPL4"	0.77
"MSN"	"RPL7"	0.746
"MSN"	"RPL8"	0.584
"MSN"	"RPL11"	0.726
"MSN"	"RPL27A"	0.77
"MSN"	"RPLP2"	0.744
"MSN"	"RPN1"	0.684
"MSN"	"RPS2"	0.806
"MSN"	"RPS9"	0.697
"MSN"	"RPS23"	0.77
"MSN"	"SELL"	0.602
"MSN"	"SET"	0.622
"MSN"	"SPN"	0.294
"MSN"	"STAT3"	0.674
"MSN"	"STAT5A"	0.676
"MSN"	"TMSB4X"	0.769
"MSN"	"CXCR4"	0.522
"MSN"	"STK24"	0.73
"MSN"	"RPL14"	0.814
"MSN"	"SLC9A3R2"	0.766
"MSN"	"ARPC5"	0.794
"MSN"	"ARPC1B"	0.794
"MSN"	"RPL35"	0.582
"MSN"	"FTSJ3"	0.616
"MSX1"	"SP1"	0.442
