"symbol1"	"symbol2"	"MF"
"EXOSC7"	"RPS2"	0.147
"EXOSC7"	"RPL18"	0.15
"EXOSC7"	"RPL4"	0.149
"EXOSC7"	"RPL36AL"	0.095
"DAXX"	"PRAM1"	0.14
"DAXX"	"HDAC3"	0.202
"DAXX"	"NPM1"	0.283
"TMEM115"	"DYNC1H1"	0.077
"TMEM115"	"SERPINB5"	0.071
"TMEM115"	"BET1L"	0.095
"DHH"	"PSMB4"	0.056
"DHH"	"PSMA7"	0.063
"DHH"	"OS9"	0.095
"DHH"	"NR5A1"	0.072
"DHH"	"PSME4"	0.06
"BIN2"	"CD53"	0.095
"BIN2"	"LPXN"	0.059
"BIN2"	"AP2A1"	0.087
"BIN2"	"SH3GL1"	0.085
"BIN2"	"FYB"	NA
"CSAD"	"TXNRD2"	NA
"CSAD"	"GLUD2"	NA
"UQCRC2"	"SDHC"	0.094
"UQCRC2"	"NDUFB10"	0.119
"UQCRC2"	"NDUFV1"	0.142
"UQCRC2"	"RAB5B"	0.13
"UQCRC2"	"COX5A"	0.123
"UQCRC2"	"RAB5C"	0.137
"UQCRC2"	"TPM2"	0.071
"UQCRC2"	"MDH2"	0.094
"UQCRC2"	"RPL7"	0.053
"UQCRC2"	"UQCRQ"	0.142
"UQCRC2"	"DDOST"	0.123
"UQCRC2"	"RPN1"	0.104
"NDUFB10"	"NDUFV1"	0.644
"NDUFB10"	"UQCRQ"	0.321
"NDUFB10"	"COX5A"	0.231
"NDUFB10"	"NDUFB11"	0.095
"NDUFB10"	"ACAD9"	0.217
"NDUFB10"	"SDHC"	0.184
"NDUFB10"	"TPM2"	0.071
"NDUFB10"	"NDUFA3"	0.644
"RASL10B"	"GNB2"	NA
"RASL10B"	"GP9"	NA
"RASL10B"	"RTN4RL2"	NA
"RASL10B"	"ACTA1"	NA
"RASL10B"	"GNB1"	NA
"RASL10B"	"OPTC"	NA
"RASL10B"	"LRG1"	NA
"RASL10B"	"GNAI2"	NA
"RASL10B"	"IGFALS"	NA
"EPN3"	"FAU"	0.046
"EPN3"	"AP2A1"	0.095
"ARRB2"	"RAB5C"	0.081
"ARRB2"	"OR4C46"	NA
"ARRB2"	"HRAS"	0.079
"ARRB2"	"AP2A1"	0.214
"ARRB2"	"SYT8"	0.084
"ARRB2"	"OR5A2"	0.041
"ARRB2"	"OR6N1"	0
"ARRB2"	"ARPC5"	0.151
"ARRB2"	"AKT1"	0.092
"ARRB2"	"ADRBK1"	NA
"ARRB2"	"CXCR4"	0.122
"ARRB2"	"IGFALS"	0.095
"ARRB2"	"RAB5B"	0.082
"ARRB2"	"OR1M1"	NA
"ARRB2"	"HCK"	0.142
"ARRB2"	"TGOLN2"	0.095
"ARRB2"	"SH3GL1"	0.095
"ARRB2"	"OR2Z1"	0
"ARRB2"	"PPP2R4"	NA
"ARRB2"	"ARPC4"	0.188
"ARRB2"	"IGF2R"	0.079
"ARRB2"	"DNM2"	0.127
"PNMT"	"HELT"	0
"PNMT"	"TH"	0.142
"PNMT"	"COMT"	0.471
"PNMT"	"DBH"	0.142
"PNMT"	"TCAP"	0
"PNMT"	"SP1"	0
"SH3GL1"	"ARPC4"	0.083
"SH3GL1"	"IGF2R"	0.107
"SH3GL1"	"RAB5C"	0.071
"SH3GL1"	"TNIP1"	0.171
"SH3GL1"	"SYT8"	0.079
"SH3GL1"	"MICAL1"	0.068
"SH3GL1"	"PTMS"	NA
"SH3GL1"	"ARPC5"	0.079
"SH3GL1"	"AKT1"	0.099
"SH3GL1"	"MTA2"	0.058
"SH3GL1"	"NDP"	0.152
"SH3GL1"	"DNM2"	0.079
"SH3GL1"	"HINT1"	0.076
"SH3GL1"	"AP2A1"	0.095
"SH3GL1"	"PCNT"	0.095
"SH3GL1"	"LPXN"	0.076
"SH3GL1"	"TNFRSF10C"	0
"SH3GL1"	"ARR3"	0.095
"SH3GL1"	"NES"	0.046
"SH3GL1"	"RAB5B"	0.074
"SH3GL1"	"CYGB"	0.054
"SH3GL1"	"ECE1"	0.114
"SH3GL1"	"TGOLN2"	0.095
"SH3GL1"	"CTNNBL1"	0.095
"SH3GL1"	"MCL1"	0.14
"DNMT3L"	"HIST1H2AC"	0.046
"DNMT3L"	"IGF2R"	0.063
"AKT1"	"ARF1"	0.176
"AKT1"	"TPM2"	0.126
"AKT1"	"MGAM"	0.057
"AKT1"	"IRF3"	0.113
"AKT1"	"SOS1"	0.137
"AKT1"	"FKBP1C"	NA
"AKT1"	"GNB1"	0.114
"AKT1"	"SQSTM1"	0.208
"AKT1"	"STAT5A"	0.138
"AKT1"	"STK11"	0.239
"AKT1"	"MSN"	0.098
"AKT1"	"EIF4A2"	0.11
"AKT1"	"ACTA1"	0.125
"AKT1"	"SOCS1"	0.141
"AKT1"	"HRAS"	0.16
"AKT1"	"TAL1"	0.098
"AKT1"	"NFKB2"	0.053
"AKT1"	"IL13"	0.095
"AKT1"	"GATA2"	0.068
"AKT1"	"TUBB"	0.122
"AKT1"	"IL32"	0.095
"AKT1"	"FOXM1"	0.082
"AKT1"	"SYTL1"	0.054
"AKT1"	"GNAI2"	0.145
"AKT1"	"CDC25A"	0.118
"AKT1"	"WDTC1"	0.095
"AKT1"	"CREB3L1"	0.064
"AKT1"	"EEF2"	0.097
"AKT1"	"CRK"	0.084
"AKT1"	"NQO2"	0.198
"AKT1"	"BAD"	0.205
"AKT1"	"FSHR"	0.044
"AKT1"	"GNB2"	0.114
"AKT1"	"EIF4EBP1"	0.05
"AKT1"	"STAT4"	0.088
"AKT1"	"CDKN1C"	0.091
"AKT1"	"PIK3R5"	0.168
"AKT1"	"ANXA5"	0.218
"AKT1"	"CRTC2"	0.054
"AKT1"	"SDHC"	0.093
"AKT1"	"RHOG"	0.173
"AKT1"	"CXCR4"	0.066
"AKT1"	"SPHK1"	0.21
"AKT1"	"TH"	0.118
"AKT1"	"FHIT"	0.155
"AKT1"	"NES"	0.046
"AKT1"	"TNK2"	0.263
"AKT1"	"ZFP36L1"	0.136
"AKT1"	"GYS1"	0.168
"AKT1"	"MCL1"	0.115
"AKT1"	"IL6R"	0.124
"AKT1"	"NFKBIB"	0.047
"AKT1"	"NPM1"	0.145
"AKT1"	"CTF1"	0.086
"AKT1"	"TNF"	0.156
"AKT1"	"PPP2R4"	NA
"AKT1"	"VAV1"	0.18
"AKT1"	"BBC3"	0.078
"AKT1"	"HDAC3"	0.115
"AKT1"	"SLC3A2"	0.068
"AKT1"	"KHSRP"	0.075
"AKT1"	"MEF2D"	0.08
"AKT1"	"PLAUR"	0.072
"AKT1"	"PCBP1"	0.081
"AKT1"	"DNM2"	0.165
"AKT1"	"SP1"	0.122
"GEMIN7"	"KHSRP"	0.095
"GEMIN7"	"GEMIN4"	0.095
"GEMIN7"	"PRMT5"	0.095
"GEMIN7"	"LSM2"	0.095
"GEMIN7"	"TPST2"	0.095
"TM4SF5"	"TSPAN1"	NA
"CD53"	"VAV1"	0.095
"CD53"	"ALOX5AP"	0.095
"CD53"	"FYB"	NA
"MEF2D"	"CAMK2A"	0.069
"MEF2D"	"HDAC3"	0.157
"MEF2D"	"NFATC4"	0.242
"MEF2D"	"SP1"	0.335
"ARF1"	"HLA-DRA"	0.056
"ARF1"	"DNM2"	0.277
"ARF1"	"ADRBK1"	NA
"ARF1"	"KIF1A"	0.192
"ARF1"	"TUBB"	0.14
"ARF1"	"RAB5B"	0.249
"ARF1"	"TGOLN2"	0.095
"ARF1"	"SURF4"	0.095
"ARF1"	"ACTA1"	0.148
"ARF1"	"IGF2R"	0.162
"ARF1"	"HLA-DRB1"	0.04
"ARF1"	"RAB5C"	0.266
"ARF1"	"KLC2"	0.074
"ARF1"	"HLA-DQA2"	0
"ARF1"	"RAB11B"	0.256
"ARF1"	"DYNC1H1"	0.176
"ARF1"	"KIF25"	0.187
"ARF1"	"WDTC1"	0.095
"ARF1"	"BET1L"	0.095
"RQCD1"	"PSME4"	NA
"RQCD1"	"EIF4A2"	NA
"RQCD1"	"HLA-DRB1"	NA
"DYNC1LI1"	"RANGAP1"	0.136
"DYNC1LI1"	"TUBB"	0.156
"DYNC1LI1"	"PCNT"	0.095
"DYNC1LI1"	"DYNC1H1"	0.132
"DYNC1LI1"	"DNAH11"	0.071
"RPL37"	"RPL36AL"	0.046
"RPL37"	"RPL7"	0.268
"RPL37"	"RPS21"	0.322
"RPL37"	"RPL27A"	0.322
"RPL37"	"RPL11"	0.278
"RPL37"	"MRPL16"	0.392
"RPL37"	"RPLP2"	0.272
"RPL37"	"RPS9"	0.271
"RPL37"	"RPS2"	0.226
"RPL37"	"LSM2"	0.158
"RPL37"	"RPL4"	0.322
"RPL37"	"DDOST"	0.018
"RPL37"	"RPL18"	0.392
"RPL37"	"RPL10"	0.269
"RPL37"	"RPL15"	0.276
"RPL37"	"RPL13A"	0.37
"RPL37"	"GSPT2"	0.15
"RPL37"	"RPN1"	0.123
"RPL37"	"EEF2"	0.142
"RPL37"	"EXOSC3"	0.123
"RPL37"	"RPL37A"	0.322
"RPL37"	"MRPS12"	0.322
"RPL37"	"RPL41"	0.356
"RPL37"	"RPLP0"	0.316
"RPL37"	"RPL30"	0.322
"RPL37"	"RPL14"	0.276
"RPL37"	"RPL32"	0.392
"RPL37"	"EEF1G"	0.034
"RPL37"	"RPS23"	0.322
"RPL37"	"EIF4A2"	0.103
"RPL37"	"FAU"	0.285
"KCNMB1"	"CYP4A11"	0
"SLC22A3"	"IGF2R"	0.061
"NDUFB11"	"NDUFV1"	0
"NDUFB11"	"NDUFA3"	0
"NDUFB11"	"COX5A"	0.095
"NDUFB11"	"SURF4"	0.095
"NDUFB11"	"ACAD9"	0.095
"NDUFB11"	"SDHC"	0.046
"NONO"	"CRTC2"	0.061
"NONO"	"COX5A"	0.047
"NONO"	"RRM2"	0.051
"NONO"	"TPM2"	0.113
"PPRC1"	"HCFC1"	0.154
"SCGB1A1"	"SLC3A2"	0.095
"SCGB1A1"	"IL13"	0.095
"SCGB1A1"	"FAU"	0.046
"TNNT3"	"MYL6"	0.16
"TNNT3"	"TCAP"	0.177
"TNNT3"	"MYL3"	0.23
"TNNT3"	"TNNI1"	0.095
"TNNT3"	"TNNT2"	0.57
"TNNT3"	"ACTA1"	0.203
"TNNT3"	"TPM2"	0.207
"MTA2"	"TCF20"	0.232
"MTA2"	"TAF1C"	0.123
"MTA2"	"FADS2"	0.142
"MTA2"	"PRMT5"	0.214
"MTA2"	"MTA1"	0.433
"MTA2"	"NES"	0.361
"MTA2"	"HIST1H2AA"	0.256
"MTA2"	"SIN3B"	0.246
"MTA2"	"SAP30"	0.246
"MTA2"	"HDAC3"	0.367
"MTA2"	"CES2"	0.225
"MTA2"	"ZFPM1"	0.254
"MTA2"	"HINT1"	0.116
"MTA2"	"HIST1H2AC"	0.256
"MTA2"	"PCNT"	0.095
"MTA2"	"SUDS3"	0.223
"FADS2"	"PLA2G2F"	0.142
"PLCB3"	"GNB1"	0.133
"PLCB3"	"PLCD1"	0.276
"PLCB3"	"GNB2"	0.133
"PLCB3"	"PIK3R5"	0.076
"PLCB3"	"PROK2"	0.095
"PLCB3"	"GNAI2"	0.124
"PLCB3"	"P2RY11"	0
"PLCB3"	"SLC9A3R2"	0.148
"PLCB3"	"CAMK2A"	0.171
"PLCB3"	"PIP5K1C"	0.121
"PLCB3"	"UTS2R"	0
"PLCB3"	"CALML5"	0.026
"PLCB3"	"FAU"	0.046
"PLCB3"	"SMYD3"	0.115
"CTF1"	"SOCS1"	0.216
"CTF1"	"CSF3R"	0.059
"CTF1"	"IL7R"	0.055
"CTF1"	"IL6R"	0.152
"CTF1"	"TLX1"	0.071
"CTF1"	"SOS1"	0.234
"CATSPER3"	"CACNA2D4"	NA
"CATSPER3"	"PPP2R4"	NA
"CATSPER3"	"CACNA1H"	NA
"CENPH"	"RANGAP1"	0.067
"CENPH"	"INCENP"	0.095
"CENPH"	"KIAA0101"	NA
"CENPH"	"HIST1H2AC"	0.046
"CENPH"	"NUDC"	0.085
"CENPH"	"NPM1"	0.119
"CENPH"	"PLK1"	0.107
"TMSB4Y"	"TMSB4X"	0.288
"BATF"	"CEBPA"	0.2
"RPL30"	"HINT1"	0.047
"RPL30"	"RPL7"	0.26
"RPL30"	"RPS21"	0.293
"RPL30"	"RPL27A"	0.293
"RPL30"	"RPL11"	0.267
"RPL30"	"UQCRQ"	0
"RPL30"	"MRPL16"	0.322
"RPL30"	"RPLP2"	0.246
"RPL30"	"RPS9"	0.255
"RPL30"	"RPS2"	0.233
"RPL30"	"RPL4"	0.293
"RPL30"	"DDOST"	0.039
"RPL30"	"RPL36AL"	0.095
"RPL30"	"RPL18"	0.322
"RPL30"	"RPL15"	0.264
"RPL30"	"RPN1"	0.127
"RPL30"	"RPL13A"	0.316
"RPL30"	"RPL32"	0.322
"RPL30"	"GSPT2"	0.149
"RPL30"	"EEF2"	0.154
"RPL30"	"EXOSC3"	0.127
"RPL30"	"RPL10"	0.251
"RPL30"	"RPL37A"	0.293
"RPL30"	"MRPS12"	0.293
"RPL30"	"RPL41"	0.312
"RPL30"	"RPLP0"	0.292
"RPL30"	"RPL14"	0.264
"RPL30"	"EEF1G"	0.066
"RPL30"	"RPS23"	0.293
"RPL30"	"EIF4A2"	0.109
"RPL30"	"FAU"	0.285
"NTAN1"	"NUMA1"	0
"MRPL17"	"MRPL16"	0.272
"MRPL17"	"RPS9"	0.183
"MRPL17"	"RPS2"	0.174
"MRPL17"	"RPL4"	0.246
"MRPL17"	"RPL13A"	0.227
"MRPL17"	"MRPL52"	0.498
"MRPL17"	"EEF2"	0.067
"MRPL17"	"RPL10"	0.205
"MRPL17"	"MRPS12"	0.246
"MRPL17"	"RPLP0"	0.213
"MRPL17"	"MRPS24"	0.272
"MRPL17"	"RPS23"	0.246
"MRPL17"	"PSTPIP1"	0.079
"MRPL17"	"MRPL21"	0.272
"MRPL17"	"RPL11"	0.196
"MRPL17"	"RPL7"	0.177
"MRPL17"	"RPL27A"	0.246
"RHPN1"	"RGS14"	0.095
"RHPN1"	"ZFYVE1"	0.095
"F11R"	"KCNE1"	0.052
"F11R"	"S100A8"	0.08
"ARHGAP17"	"RHOBTB1"	0.117
"ARHGAP17"	"RHOG"	0.114
"ARHGAP17"	"TNK2"	0.164
"ARHGAP17"	"RHOT2"	0.055
"PSMB4"	"ANAPC2"	0.095
"PSMB4"	"PSME4"	0.055
"PSMB4"	"OAZ2"	0.048
"PSMB4"	"TNF"	0.074
"PSMB4"	"NFKBIB"	0.048
"PSMB4"	"FAU"	0.046
"PSMB4"	"NFKB2"	0.03
"PSMB4"	"PSMA7"	0.219
"PSMB4"	"CDC25A"	0.151
"PSMB4"	"RPN1"	0.104
"PSMB4"	"PLK1"	0.098
"TEPP"	"DPH5"	NA
"FTCD"	"GLUD2"	0.089
"MCM3AP"	"KPNA6"	NA
"FCN2"	"FCN1"	0.186
"LILRA4"	"HLA-G"	0.124
"HIPK4"	"PLK1"	0.095
"SHKBP1"	"GNB2"	0.095
"MYL3"	"TCAP"	0.291
"MYL3"	"MYO18B"	NA
"MYL3"	"TNNT2"	0.243
"MYL3"	"ACTA1"	0.315
"MYL3"	"TPM2"	0.364
"MYL3"	"MIB2"	0.057
"MYL3"	"CAMK2A"	0.058
"MYL3"	"TNNI1"	0.095
"AZGP1"	"SARDH"	0.085
"HK3"	"MRPL52"	0
"HK3"	"MGAM"	0.142
"HK3"	"MDH2"	0.118
"HK3"	"FCN1"	0.079
"HK3"	"WDTC1"	0
"HK3"	"PGK1"	0.185
"HK3"	"UGP2"	0.209
"HK3"	"HCK"	0.21
"HK3"	"IDH2"	0.102
"HK3"	"SLC3A2"	0
"HK3"	"ACTA1"	0
"LY6E"	"LY6H"	0.841
"HBE1"	"TH"	0.114
"HBE1"	"PAH"	0.321
"HBE1"	"HBD"	0.608
"HBE1"	"DCXR"	0.15
"HBE1"	"ECHS1"	0.08
"CYGB"	"ECHS1"	0.103
"CYGB"	"TH"	0.223
"CYGB"	"PAH"	0.476
"CABP2"	"CACNA1A"	0
"CABP2"	"ACTA1"	0
"CABP2"	"OBSCN"	0.289
"CABP2"	"TUBB"	0
"CABP2"	"POR"	0
"CABP2"	"MYO18B"	NA
"CABP2"	"CAMK2A"	0.289
"CABP2"	"TNNI1"	0
"CABP2"	"EEF1G"	0
"CABP2"	"FAU"	0
"CABP2"	"MYO1A"	NA
"TAL1"	"GATA2"	0.281
"TAL1"	"TLX1"	0.118
"TAL1"	"ZFPM1"	0.28
"PROK2"	"GNB1"	0.095
"PROK2"	"FGF8"	0.095
"PROK2"	"S100A12"	0.285
"PROK2"	"UTS2R"	0
"PROK2"	"GNB2"	0.095
"PROK2"	"ADRBK1"	NA
"PROK2"	"P2RY11"	0
"CHCHD4"	"TIMM8A"	0.095
"CHCHD4"	"RAB5B"	0.103
"CHCHD4"	"RHOT2"	0.104
"CHCHD4"	"CHCHD2"	0.066
"PF4"	"GNB1"	0.071
"PF4"	"NPW"	0.095
"PF4"	"VEGFB"	0.329
"PF4"	"GNB2"	0.071
"PF4"	"GP9"	0.095
"PF4"	"TNF"	0.219
"PF4"	"TMSB4X"	0.083
"PF4"	"FLII"	0.087
"PF4"	"ADCY1"	0
"PF4"	"WDTC1"	0.095
"PF4"	"GNAI2"	0.242
"PF4"	"CXCR4"	0.062
"PF4"	"CORT"	0.316
"PF4"	"GRM4"	0
"DTX3L"	"ANAPC2"	0.095
"DTX3L"	"SOCS1"	0.24
"DTX3L"	"H2AFY"	0.15
"DTX3L"	"RNF130"	0.121
"DTX3L"	"MIB2"	0.138
"DTX3L"	"IRF7"	0.051
"DTX3L"	"ASB2"	0.138
"DTX3L"	"HECTD3"	0.138
"DTX3L"	"UBE2V1"	0.138
"RPN1"	"RPS9"	0.131
"RPN1"	"RPL15"	0.122
"RPN1"	"RPL41"	0.169
"RPN1"	"RPS2"	0.133
"RPN1"	"RPL36AL"	0.095
"RPN1"	"DDOST"	0.41
"RPN1"	"OS9"	0.095
"RPN1"	"RPL4"	0.127
"RPN1"	"RPL18"	0.123
"RPN1"	"PPIB"	0.125
"RPN1"	"RPL13A"	0.15
"RPN1"	"RPL10"	0.109
"RPN1"	"RPL37A"	0.127
"RPN1"	"RAB5B"	0.132
"RPN1"	"RPLP0"	0.149
"RPN1"	"RPL14"	0.122
"RPN1"	"RPL32"	0.123
"RPN1"	"RPS23"	0.127
"RPN1"	"RAB5C"	0.138
"RPN1"	"PSMA7"	0.103
"RPN1"	"RPL7"	0.149
"RPN1"	"RPL27A"	0.127
"RPN1"	"RPS21"	0.127
"RPN1"	"RPL11"	0.143
"RPN1"	"RPLP2"	0.047
"SAP30"	"HINT1"	0.128
"SAP30"	"SUDS3"	0.229
"SAP30"	"FOXK1"	0.03
"SAP30"	"HIST1H2AC"	0.046
"SAP30"	"HIST1H2AA"	0.046
"SAP30"	"SIN3B"	0.401
"SAP30"	"HDAC3"	0.27
"ANXA5"	"STAT5A"	0.061
"ANXA5"	"EIF4EBP1"	0.051
"ANXA5"	"SDHC"	0.065
"ANXA5"	"CXCR4"	0.069
"ANXA5"	"MCL1"	0.098
"ANXA5"	"SPN"	0.055
"ANXA5"	"NPM1"	0.12
"ANXA5"	"HRAS"	0.186
"ANXA5"	"IL13"	0.095
"ANXA5"	"TUBB"	0.151
"ANXA5"	"IL7R"	0.043
"ANXA5"	"WDTC1"	0.095
"ANXA5"	"LAMP1"	0.089
"ANXA5"	"BBC3"	0.089
"ANXA5"	"TNF"	0.127
"ANXA5"	"HDAC3"	0.119
"RPS23"	"RPL7"	0.26
"RPS23"	"RPS21"	0.293
"RPS23"	"RPL27A"	0.293
"RPS23"	"RPS9"	0.255
"RPS23"	"RPL11"	0.267
"RPS23"	"MRPL16"	0.322
"RPS23"	"RPLP2"	0.246
"RPS23"	"RPL4"	0.293
"RPS23"	"RPS2"	0.233
"RPS23"	"DDOST"	0.039
"RPS23"	"RPL36AL"	0.095
"RPS23"	"RPL18"	0.322
"RPS23"	"RPL15"	0.264
"RPS23"	"RPL13A"	0.316
"RPS23"	"GSPT2"	0.149
"RPS23"	"EEF2"	0.154
"RPS23"	"RPL10"	0.251
"RPS23"	"RPL37A"	0.293
"RPS23"	"RPL41"	0.312
"RPS23"	"RPLP0"	0.292
"RPS23"	"MRPS24"	0.322
"RPS23"	"CSNK1E"	0.109
"RPS23"	"RPL14"	0.264
"RPS23"	"EEF1G"	0.066
"RPS23"	"RPL32"	0.322
"RPS23"	"EIF4A2"	0.109
"RPS23"	"EIF5A"	0.178
"RPS23"	"FAU"	0.285
"RPS23"	"MYBBP1A"	0.137
"NPM1"	"PRAM1"	0.106
"NPM1"	"NPM3"	0.175
"NPM1"	"IDH2"	0.109
"NPM1"	"RPL37A"	0.098
"NPM1"	"RPL14"	0.098
"NPM1"	"TNF"	0.172
"NPM1"	"SURF4"	0.095
"NPM1"	"PADI4"	0.101
"NPM1"	"SP1"	0.221
"NPM1"	"MYBBP1A"	0.125
"NPM1"	"HRAS"	0.09
"NPM1"	"RPL11"	0.123
"NPM1"	"STAT5A"	0.061
"NPM1"	"RPL4"	0.098
"NPM1"	"CD7"	0
"NPM1"	"HIST1H2AC"	0.256
"NPM1"	"FOXM1"	0.128
"NPM1"	"CEBPA"	0.23
"NPM1"	"ADRBK1"	NA
"NPM1"	"AQP7"	0
"NPM1"	"RPL13A"	0.083
"NPM1"	"PLK1"	0.153
"NPM1"	"NUMA1"	0.116
"HIST1H2AA"	"FOXK1"	0.256
"HIST1H2AA"	"HDAC3"	0.046
"HIST1H2AA"	"HCFC1"	0.046
"HIST1H2AA"	"SUDS3"	0.046
"HIST1H2AA"	"HIST1H2AC"	0.256
"HIST1H2AA"	"PRMT5"	0.256
"HIST1H2AA"	"MTA1"	0.256
"ADCY1"	"GNB2"	0.071
"ADCY1"	"CXCR4"	0
"ADCY1"	"GPR20"	0
"ADCY1"	"GNB1"	0.071
"ADCY1"	"HRAS"	0.061
"ADCY1"	"NPW"	0
"ADCY1"	"GNAI2"	0.061
"ADCY1"	"CORT"	0
"ADCY1"	"P2RY11"	0
"ADCY1"	"GRM4"	0
"ADCY1"	"HTR4"	0
"ADCY1"	"FSHR"	0
"ADCY1"	"ADM2"	0
"RAPSN"	"ACHE"	0.095
"RAPSN"	"CHRNG"	0.095
"RAPSN"	"ACTA1"	0.095
"SCN3B"	"WNT11"	0.149
"PPIB"	"FKBP10"	NA
"PPIB"	"RANGAP1"	0.127
"PPIB"	"HINT1"	0.122
"PPIB"	"PCBP2"	0.153
"PPIB"	"STAT5A"	0.071
"PPIB"	"CRTAP"	0.361
"PPIB"	"OS9"	0.095
"PPIB"	"ECHS1"	0.085
"PPIB"	"ISYNA1"	0.156
"PPIB"	"COL9A3"	0
"PPIB"	"ADAMTS13"	0.148
"PPIB"	"IRF3"	0.085
"PPIB"	"FKBP1C"	NA
"KIAA0101"	"FOXM1"	NA
"KIAA0101"	"WDTC1"	NA
"KIAA0101"	"PLK1"	NA
"KIAA0101"	"SPHK1"	NA
"KIAA0101"	"CSNK2B"	NA
"KIAA0101"	"NUMA1"	NA
"KIAA0101"	"TNF"	NA
"KIAA0101"	"RRM2"	NA
"KIAA0101"	"CKS1B"	NA
"PLK1"	"BRSK1"	0.314
"PLK1"	"FOXM1"	0.11
"PLK1"	"CDC25A"	0.143
"PLK1"	"CSNK1E"	0.19
"PLK1"	"PPP2R4"	NA
"PLK1"	"NUDC"	0.062
"PLK1"	"MUS81"	0.105
"PLK1"	"TBC1D2B"	0.083
"PLK1"	"DYRK2"	0.266
"PLK1"	"AZI1"	NA
"PLK1"	"PCNT"	0.095
"PLK1"	"RRM2"	0.098
"PLK1"	"SCNN1D"	0.095
"PLK1"	"KIFC1"	0.209
"PLK1"	"EIF4EBP1"	0.054
"PLK1"	"DUSP23"	0.107
"PLK1"	"HIST1H2AC"	0.177
"PLK1"	"ANAPC2"	0.095
"PLK1"	"PSME4"	0.099
"PLK1"	"DYRK1B"	0.147
"PLK1"	"MYT1"	0.069
"PLK1"	"ACTA1"	0.158
"PLK1"	"CALML5"	0.078
"PLK1"	"CNTROB"	0.059
"PLK1"	"INCENP"	0.095
"PLK1"	"CKS1B"	0.102
"PLK1"	"HRAS"	0.157
"PLK1"	"RANGAP1"	0.099
"PLK1"	"PSMA7"	0.133
"PLK1"	"TUBB"	0.121
"PLK1"	"MIB2"	0.126
"PLK1"	"TACC3"	0.095
"PLK1"	"KIF25"	0.161
"PLK1"	"DYNC1H1"	0.111
"MYO1A"	"CALML5"	NA
"MYO1A"	"ACTA1"	NA
"MYO1A"	"ARPC4"	NA
"MYO1A"	"TPM2"	NA
"MYO1A"	"HRAS"	NA
"MYO1A"	"MYL6"	NA
"MYO1A"	"RAB5B"	NA
"MYO1A"	"ARPC5"	NA
"MYO1A"	"CALB2"	NA
"MRPL16"	"MRPL52"	0.498
"MRPL16"	"MRPS24"	0.392
"MRPL16"	"RPL14"	0.276
"MRPL16"	"RPL32"	0.392
"MRPL16"	"PSTPIP1"	0.038
"MRPL16"	"MRPL21"	0.392
"MRPL16"	"EIF5A"	0.176
"MRPL16"	"RPL7"	0.268
"MRPL16"	"RPS9"	0.366
"MRPL16"	"RPS2"	0.226
"MRPL16"	"RPL4"	0.322
"MRPL16"	"RPL36AL"	0.046
"MRPL16"	"RPL18"	0.392
"MRPL16"	"EEF2"	0.142
"MRPL16"	"RPLP0"	0.427
"MRPL16"	"EEF1G"	0.034
"MRPL16"	"FAU"	0.285
"MRPL16"	"RPL27A"	0.322
"MRPL16"	"RPS21"	0.322
"MRPL16"	"RPL11"	0.373
"MRPL16"	"RPLP2"	0.272
"MRPL16"	"RPL15"	0.276
"MRPL16"	"RPL13A"	0.37
"MRPL16"	"MRPS12"	0.322
"MRPL16"	"MARCKSL1"	0.046
"MRPL16"	"RPL37A"	0.322
"CRK"	"SOCS1"	0.144
"CRK"	"KCTD17"	0.095
"CRK"	"LPXN"	0.086
"CRK"	"STAT5A"	0.073
"CRK"	"PIK3R5"	0.038
"CRK"	"FYB"	NA
"CRK"	"HCK"	0.228
"CRK"	"EPHB3"	0
"CRK"	"VAV1"	0.23
"CRK"	"DNM2"	0.193
"CRK"	"SOS1"	0.141
"TBC1D2B"	"DUSP23"	0.036
"PCSK4"	"DDOST"	0.095
"PCSK4"	"CNDP2"	0
"PCSK4"	"MGAM"	0
"WNT10B"	"TCF7"	0.058
"WNT10B"	"PORCN"	0
"WNT10B"	"WNT11"	0.328
"WNT10B"	"FGF8"	0.112
"WNT10B"	"CEBPA"	0.051
"KRT16"	"MIB2"	0.048
"VPS37C"	"VPS28"	0.085
"LTBP3"	"MSX1"	0.095
"KCNK9"	"KCNK3"	0.467
"GBX2"	"FGF8"	0
"GBX2"	"PAX8"	0.111
"GBX2"	"LHX2"	0.258
"LRG1"	"GNB1"	0.095
"LRG1"	"HRAS"	0.095
"LRG1"	"LRRC20"	0.095
"LRG1"	"DIRAS3"	0.095
"LRG1"	"DIRAS2"	0.046
"LRG1"	"EEF1G"	0.095
"LRG1"	"GNB2"	0.095
"LRG1"	"GNAI2"	0.095
"RPS9"	"RPL7"	0.239
"RPS9"	"RPS21"	0.255
"RPS9"	"RPL27A"	0.255
"RPS9"	"RPL11"	0.309
"RPS9"	"RPLP2"	0.183
"RPS9"	"RPS2"	0.218
"RPS9"	"LENG8"	0.095
"RPS9"	"DDOST"	0.035
"RPS9"	"RPL4"	0.255
"RPS9"	"RPL36AL"	0.095
"RPS9"	"RPL18"	0.271
"RPS9"	"RPL15"	0.237
"RPS9"	"RPL13A"	0.273
"RPS9"	"GSPT2"	0.148
"RPS9"	"EEF2"	0.152
"RPS9"	"RPL10"	0.363
"RPS9"	"EXOSC3"	0.131
"RPS9"	"MRPS12"	0.255
